chirp_mass_true,mass_ratio_true,chirp_mass_pred,mass_ratio_pred,sigma_chirp_mass_pred,sigma_mass_ratio_pred,chirp_mass_residual,mass_ratio_residual,chirp_mass_zscore,mass_ratio_zscore,snr
1.3466122,0.47930422,1.4925452,0.86027133,0.5553313,0.12743062,0.14593303,0.3809671,0.26278552,2.9896042,27.297493
1.1299076,0.64501494,1.3305888,0.83712167,0.45172063,0.13997994,0.20068121,0.19210672,0.44425955,1.3723875,12.264023
1.7797832,0.82123446,1.2683188,0.8551166,0.37766308,0.124528944,-0.5114645,0.03388214,-1.3542877,0.27208245,23.46577
1.8786354,0.88832414,1.3889534,0.7732371,0.25316304,0.1734441,-0.48968196,-0.11508703,-1.9342554,-0.6635396,36.510815
1.278714,0.84131134,1.3730912,0.7937273,0.28562948,0.15886256,0.09437728,-0.047584057,0.33041856,-0.2995297,43.23
1.5547876,0.65334857,1.5483526,0.87990785,0.52035326,0.11972462,-0.0064350367,0.22655928,-0.012366669,1.8923366,41.52654
1.3320625,0.82930964,1.3554378,0.8147726,0.35417557,0.14961426,0.023375273,-0.014537036,0.06599911,-0.09716344,27.072277
1.232379,0.7034559,1.6204941,0.84650266,0.4627298,0.1348751,0.38811517,0.14304674,0.83875114,1.0605867,31.977394
1.3798532,0.82158643,1.1068127,0.8767203,0.28134212,0.10930237,-0.27304053,0.05513388,-0.9704929,0.5044161,14.716961
1.7610149,0.70938,1.219432,0.854277,0.3140057,0.1251156,-0.54158294,0.14489704,-1.7247552,1.1581053,8.570672
1.2641191,0.7899073,0.9966238,0.9467195,0.3359905,0.08295694,-0.26749533,0.15681225,-0.7961396,1.8902849,14.550671
1.8069785,0.7530694,1.3251786,0.78716373,0.28756428,0.1634573,-0.48179984,0.034094334,-1.6754509,0.2085825,42.426823
1.2988145,0.5287657,1.4219594,0.7817364,0.29519448,0.16118294,0.123144865,0.2529707,0.41716522,1.5694633,20.703724
1.3878382,0.7459017,1.4659827,0.7937231,0.33202252,0.16212493,0.07814443,0.047821403,0.23535883,0.29496637,21.22688
1.633503,0.78190595,1.2119383,0.8185503,0.31167203,0.14309037,-0.4215647,0.03664434,-1.3525907,0.25609228,14.017802
1.223205,0.99249494,1.1943216,0.8577812,0.35686222,0.12738991,-0.028883338,-0.13471377,-0.080936946,-1.0574917,49.31178
1.8416696,0.92220235,1.3651078,0.8468048,0.45622835,0.13880539,-0.47656178,-0.07539755,-1.0445685,-0.5431889,37.962208
1.8079025,0.8105143,1.594512,0.8788897,0.5226501,0.11282952,-0.21339047,0.06837541,-0.4082855,0.6060064,16.442608
2.0527482,0.93453944,1.3976061,0.80884415,0.3871771,0.15811408,-0.65514207,-0.12569529,-1.6920992,-0.79496586,21.585215
1.5241773,0.97055924,1.5144596,0.8401569,0.45370263,0.13559459,-0.009717703,-0.13040233,-0.02141866,-0.9617074,29.159538
1.2950301,0.8877297,1.7357633,0.8830847,0.39827874,0.106176965,0.4407332,-0.00464499,1.1065948,-0.043747623,8.762998
1.6330914,0.9089112,1.0788028,0.83428234,0.1926945,0.121932015,-0.5542886,-0.07462889,-2.876515,-0.6120533,31.823902
1.153081,0.934603,1.168922,0.8462764,0.32245207,0.13216856,0.015840888,-0.08832657,0.049126334,-0.66828734,24.430233
1.6465728,0.9436617,1.3642902,0.8078437,0.35765398,0.14981702,-0.2822826,-0.135818,-0.7892617,-0.9065592,23.17533
1.3850057,0.9814149,1.3862807,0.8207159,0.33009088,0.14378342,0.0012749434,-0.16069901,0.003862401,-1.1176463,27.332397
1.6951326,0.6710353,1.363758,0.87146735,0.5914759,0.12794638,-0.33137465,0.20043206,-0.56025046,1.5665318,19.06948
1.4622139,0.7794462,1.4730842,0.8371284,0.36190248,0.13487929,0.0108703375,0.057682216,0.030036649,0.42765805,35.67511
1.5454199,0.60763633,1.3983014,0.8667347,0.5413947,0.12757975,-0.14711857,0.25909835,-0.27173993,2.0308738,25.424152
1.9185021,0.91693735,1.338992,0.7948172,0.297454,0.16367283,-0.5795101,-0.12212014,-1.9482343,-0.74612343,37.164673
1.5568361,0.72945833,1.4652321,0.7609453,0.23213582,0.17040253,-0.091603994,0.031486988,-0.3946138,0.18478005,35.212246
0.9587438,0.9061974,1.170468,0.86536264,0.32075983,0.1202923,0.21172416,-0.040834785,0.66007066,-0.339463,40.040234
1.0707666,0.7227103,1.4167464,0.81899035,0.33096674,0.14811917,0.3459798,0.09628004,1.0453613,0.65001744,39.618786
1.3895781,0.5852855,1.5515461,0.8110248,0.33339208,0.1462743,0.161968,0.2257393,0.48581836,1.5432602,12.544318
1.8662506,0.7710732,1.2980359,0.8225002,0.3783862,0.14658307,-0.5682148,0.051427007,-1.5016794,0.35083866,34.8065
1.3155196,0.49338707,1.611749,0.84349716,0.4264583,0.13040519,0.29622948,0.35011008,0.6946271,2.6847866,19.926165
2.0313885,0.91674304,1.35637,0.8717102,0.45560122,0.120006494,-0.67501855,-0.04503286,-1.4815996,-0.37525353,31.136395
1.7194484,0.8666366,1.3687851,0.83874327,0.31927294,0.12739232,-0.3506633,-0.027893305,-1.0983183,-0.21895593,10.667282
2.0291343,0.9799123,1.7153828,0.8969176,0.47023556,0.104392365,-0.31375146,-0.0829947,-0.6672219,-0.79502654,30.40292
1.0554191,0.69805247,1.2208263,0.8001893,0.2266468,0.15165155,0.16540718,0.10213685,0.72980154,0.6734969,29.317665
1.5649351,0.9908172,1.7231114,0.85975635,0.30734226,0.107385635,0.1581763,-0.13106084,0.5146585,-1.220469,13.106606
1.2268438,0.88301915,1.3391465,0.8153316,0.32922572,0.14743803,0.11230266,-0.06768757,0.34111145,-0.45909166,34.72223
1.3955078,0.5821896,1.2832901,0.7374673,0.11080772,0.18097872,-0.112217665,0.15527767,-1.0127243,0.8579886,45.118317
1.2737894,0.7818391,1.4562538,0.8343133,0.36755717,0.13080032,0.18246436,0.0524742,0.49642444,0.4011779,25.232147
2.0318134,0.9182106,1.221293,0.87395215,0.40159628,0.120570235,-0.8105204,-0.044258475,-2.018247,-0.3670763,45.767998
1.3031564,0.5120238,1.3818655,0.8551354,0.4199519,0.12672299,0.078709126,0.34311157,0.18742415,2.7075715,20.381449
1.8170931,0.82518464,1.4018381,0.8166419,0.37695146,0.1439074,-0.41525507,-0.0085427165,-1.1016142,-0.059362594,18.588974
1.3043329,0.6015505,1.2373642,0.804337,0.3100681,0.15334842,-0.06696868,0.2027865,-0.21598054,1.3223906,44.623184
1.6336355,0.8669367,1.4114022,0.8257528,0.34327456,0.1371451,-0.2222333,-0.04118389,-0.6473923,-0.30029428,17.132774
1.5516486,0.7457509,1.4181376,0.8152583,0.4257275,0.15788114,-0.13351107,0.06950742,-0.3136069,0.44025156,30.075142
1.403956,0.93873525,1.5469401,0.89459807,0.6577323,0.10967456,0.14298403,-0.04413718,0.2173894,-0.40243772,26.66291
1.0155048,0.98043025,1.5083771,0.8669369,0.62651074,0.12796235,0.49287224,-0.11349332,0.786694,-0.8869275,23.028318
1.4717062,0.9348341,1.7222196,0.88233626,0.59693587,0.11039887,0.25051343,-0.052497864,0.41966558,-0.475529,47.81343
1.665963,0.9851291,1.3694832,0.807887,0.3137016,0.15134214,-0.29647982,-0.1772421,-0.9451014,-1.1711352,36.8126
2.040408,0.9798207,1.0741043,0.8929707,0.2658454,0.101247504,-0.9663036,-0.08685005,-3.634833,-0.8577994,10.816172
1.8268017,0.9648799,1.4491477,0.9146304,0.7154895,0.105910674,-0.37765396,-0.050249457,-0.527826,-0.4744513,10.652269
1.2286223,0.68273556,1.4161245,0.8295356,0.37833732,0.14496985,0.18750215,0.14680004,0.49559516,1.0126246,45.438087
1.8574371,0.96059346,1.8113596,0.90480196,0.5236902,0.09629395,-0.04607749,-0.055791497,-0.08798616,-0.57938737,35.452652
1.8058383,0.77330405,1.2592918,0.8238176,0.32929608,0.14102401,-0.5465466,0.050513566,-1.6597421,0.35819125,45.85776
1.2860572,0.90146756,1.2259601,0.83036363,0.2984555,0.13963783,-0.0600971,-0.07110393,-0.20136033,-0.5092025,49.314358
1.572529,0.92891705,1.3554753,0.7980625,0.26453125,0.15375687,-0.21705365,-0.13085455,-0.8205218,-0.85104847,32.601196
0.9961648,0.7657506,1.1638812,0.80004716,0.18502101,0.14516161,0.16771638,0.034296572,0.9064721,0.23626475,23.481989
1.7908478,0.8201853,1.2310846,0.82537603,0.35770506,0.14101721,-0.5597632,0.00519073,-1.5648736,0.036809195,15.431917
1.1972609,0.6594202,1.6049881,0.8195014,0.30836782,0.13418773,0.40772724,0.16008121,1.3222108,1.1929646,37.89186
1.3441538,0.43280762,1.4545085,0.9108534,0.6824582,0.107105836,0.11035478,0.47804576,0.16170189,4.4633026,16.384829
1.163776,0.62103516,1.1188325,0.872741,0.30541,0.11352508,-0.04494357,0.25170583,-0.14715815,2.2171826,46.75905
1.5860515,0.74069995,1.4811538,0.85504085,0.5162191,0.13033955,-0.10489762,0.1143409,-0.20320368,0.87725407,30.619442
0.9588363,0.92675745,1.4184926,0.8376368,0.4829724,0.14057691,0.45965624,-0.08912063,0.9517236,-0.63396347,8.110541
2.0532985,0.9527831,1.3799498,0.8155966,0.34354353,0.14981142,-0.67334867,-0.13718653,-1.9600097,-0.9157281,46.461132
1.3073275,0.9725779,1.748282,0.8461339,0.30916244,0.11608085,0.44095445,-0.12644404,1.4262873,-1.0892756,36.46842
1.7020338,0.8107945,1.4544102,0.81878823,0.36211064,0.14639898,-0.24762356,0.007993758,-0.68383396,0.054602552,42.059383
1.9706209,0.83437467,1.0879059,0.83784163,0.1954816,0.124378555,-0.882715,0.0034669638,-4.515591,0.02787429,26.705528
1.7181418,0.9587022,1.8045692,0.90854156,0.34704,0.08300969,0.08642745,-0.050160646,0.24904175,-0.6042746,35.45716
1.3116349,0.7592771,1.2826241,0.7725769,0.24195749,0.16790117,-0.029010773,0.013299823,-0.11990029,0.07921221,48.070248
1.081285,0.8478982,1.1115177,0.854409,0.2622708,0.122744076,0.030232668,0.006510794,0.115272716,0.053043652,26.60431
1.4708908,0.7767144,1.2349614,0.8276603,0.34510118,0.14480163,-0.23592937,0.050945938,-0.68365276,0.35183263,28.933296
1.8098769,0.9751687,1.7429003,0.846164,0.32834375,0.116417006,-0.06697667,-0.12900472,-0.20398338,-1.108126,11.472191
1.4084562,0.49938992,1.4117353,0.72995496,0.1270254,0.18162644,0.00327909,0.23056504,0.025814444,1.2694465,36.581825
1.1998,0.9926857,1.2117052,0.8831605,0.43043193,0.11663966,0.011905193,-0.1095252,0.027658714,-0.93900484,40.16971
2.0792577,0.9367906,1.2972577,0.8721502,0.4442655,0.119288355,-0.78200006,-0.0646404,-1.7602088,-0.5418836,37.75374
1.9404626,0.8135685,1.4214072,0.8846564,0.5550197,0.11808468,-0.51905537,0.07108796,-0.93520176,0.6020083,19.677612
1.7912319,0.8989307,1.3505003,0.82462454,0.34731266,0.14311714,-0.44073153,-0.07430619,-1.2689763,-0.51919836,9.459017
1.186031,0.55617136,1.7412919,0.8685894,0.35472637,0.11063672,0.5552609,0.31241804,1.5653217,2.8238187,9.06197
1.8685851,0.9629369,1.2248378,0.81522226,0.23062684,0.13826893,-0.6437473,-0.14771461,-2.791294,-1.0683138,32.326714
1.5275494,0.62439686,1.5124537,0.82928395,0.3600138,0.13993905,-0.015095711,0.20488709,-0.04193092,1.4641166,20.491526
0.93362,0.8700857,1.517748,0.81399405,0.32365865,0.14788066,0.584128,-0.056091666,1.8047657,-0.3793036,34.838398
1.2432114,0.80543673,1.1989048,0.88682014,0.40844384,0.1093549,-0.044306636,0.08138341,-0.10847669,0.74421364,29.671616
2.075637,0.9632839,1.2894045,0.8527323,0.43518773,0.12729567,-0.7862326,-0.110551596,-1.8066516,-0.8684631,24.900349
1.8394138,0.7253311,1.3543184,0.8378978,0.39181334,0.1400792,-0.48509538,0.11256665,-1.2380778,0.8035929,24.51601
0.91320086,0.91907144,1.3620789,0.7857841,0.24395476,0.15316251,0.44887805,-0.13328731,1.8400053,-0.87023455,8.381781
1.6561116,0.8684403,1.6064498,0.7587781,0.12024123,0.16133896,-0.049661756,-0.109662175,-0.4130177,-0.67970055,13.801306
2.1063395,0.93913853,1.246161,0.82185096,0.30318785,0.14435086,-0.8601785,-0.117287576,-2.8371139,-0.81251734,30.594833
1.4971713,0.575856,1.2233096,0.89191175,0.4471518,0.111543156,-0.27386165,0.31605577,-0.6124579,2.8334842,49.255028
1.3073642,0.7541534,1.3524747,0.8449042,0.40359962,0.13170357,0.045110464,0.09075081,0.11177033,0.68905354,16.690554
1.1509838,0.6722374,1.2893738,0.80291885,0.2181473,0.13777801,0.13838995,0.13068146,0.6343876,0.9484928,25.648556
1.3551975,0.7337964,1.3322713,0.799834,0.30757937,0.15813683,-0.022926211,0.066037595,-0.074537545,0.41759783,12.2379875
1.9909418,0.8636884,1.3555449,0.80587184,0.3217246,0.15103464,-0.63539684,-0.057816565,-1.9749713,-0.38280335,27.997433
1.6138442,0.58057874,1.3516247,0.90531754,0.61774933,0.10831275,-0.26221943,0.3247388,-0.42447546,2.9981587,31.207554
1.9617279,0.8686489,1.542112,0.8188386,0.23782085,0.12266834,-0.41961586,-0.04981029,-1.76442,-0.4060566,31.224693
1.089576,0.92866087,1.5776689,0.8576492,0.4071823,0.12769385,0.4880929,-0.07101166,1.1987085,-0.5561087,32.215183
1.3427349,0.4882361,1.7439219,0.88576424,0.44222575,0.10079686,0.40118694,0.39752814,0.9071994,3.9438543,42.80709
1.5640283,0.81134087,1.4520867,0.8495403,0.42694616,0.13112013,-0.111941576,0.038199425,-0.26219133,0.2913315,24.990295
1.2981788,0.814602,1.8565509,0.91648006,0.48159558,0.0906485,0.55837214,0.10187805,1.1594212,1.1238801,12.203088
1.4857337,0.797054,1.4002548,0.8008394,0.35178506,0.15764937,-0.0854789,0.0037854314,-0.24298616,0.024011713,40.518124
1.7676393,0.95905995,1.2836136,0.9057723,0.6984803,0.10311797,-0.48402572,-0.053287625,-0.69296974,-0.5167637,46.539013
1.199639,0.88009995,1.501962,0.87117934,0.51114273,0.12662013,0.30232298,-0.00892061,0.5914649,-0.07045175,26.860458
1.5305352,0.7497327,1.7095549,0.92142653,0.6634602,0.08924312,0.17901969,0.17169386,0.26982734,1.923889,9.636832
1.410034,0.50923324,1.1689683,0.93349004,0.5167906,0.08933051,-0.24106562,0.4242568,-0.4664667,4.7492933,29.347347
1.2694193,0.5538936,1.2824769,0.80527496,0.28618038,0.14929278,0.0130575895,0.25138134,0.045627132,1.6838144,16.241753
1.4245104,0.7023976,1.2441789,0.8168087,0.2718472,0.14096126,-0.18033147,0.114411116,-0.663356,0.8116494,39.7462
1.3954107,0.51100266,1.3513576,0.8313692,0.40855262,0.14243501,-0.044053078,0.32036656,-0.10782718,2.249212,46.64165
1.2268289,0.5463439,1.8261809,0.91083205,0.58358014,0.09054399,0.599352,0.36448812,1.027026,4.025536,16.144978
1.3119715,0.48730338,1.2124997,0.8164941,0.20701592,0.13702665,-0.09947181,0.32919073,-0.48050317,2.4023848,16.42059
1.3030005,0.5882278,1.161011,0.78731835,0.13424337,0.14822651,-0.14198947,0.19909054,-1.057702,1.3431506,9.921047
1.5756007,0.8443624,1.3235662,0.848577,0.40313402,0.13091515,-0.25203454,0.0042146444,-0.625188,0.03219371,34.514294
1.5439004,0.5237218,1.467375,0.835413,0.36706576,0.13390313,-0.07652533,0.31169116,-0.20847854,2.3277361,14.478998
1.6903436,0.77049685,1.146619,0.876014,0.30962476,0.11178438,-0.54372466,0.10551715,-1.7560761,0.9439346,45.4488
1.870074,0.89458793,2.0056477,0.96411455,0.40349972,0.06276905,0.13557363,0.06952661,0.33599433,1.1076576,36.642677
1.2042575,0.5673515,1.3444904,0.83532065,0.3978906,0.13564126,0.14023292,0.26796913,0.3524409,1.9755723,9.751163
1.1376,0.6161156,1.6817336,0.8761444,0.39115074,0.11285146,0.54413366,0.26002878,1.3911098,2.3041685,42.183567
1.7572187,0.8328673,1.477382,0.8331596,0.46914804,0.14052455,-0.27983677,0.00029230118,-0.59647864,0.002080072,31.241047
1.5622513,0.7460296,1.4985731,0.834326,0.38140774,0.1323446,-0.063678265,0.08829641,-0.16695587,0.66717046,31.78904
1.2079314,0.6362657,1.2673333,0.7805221,0.20415467,0.15639867,0.05940187,0.14425641,0.29096502,0.92236346,11.749855
1.4845972,0.6674675,1.1895922,0.8345664,0.29821083,0.12640996,-0.29500496,0.16709894,-0.98924965,1.321881,41.97362
1.0012051,0.95147204,1.7891018,0.9003253,0.50426763,0.09567377,0.78789675,-0.051146746,1.5624576,-0.53459525,35.30594
1.2154757,0.8162126,1.2798734,0.8385514,0.45020846,0.14563674,0.06439769,0.022338808,0.14303972,0.15338717,36.02071
1.9069877,0.9585351,1.631094,0.8782248,0.56752783,0.118558906,-0.2758937,-0.080310285,-0.48613244,-0.6773872,30.420288
1.2096146,0.7697376,1.6882166,0.90530145,0.5778331,0.100761525,0.47860193,0.13556385,0.8282702,1.345393,24.59481
1.0646151,0.8034575,1.4022081,0.81506705,0.33620855,0.14065672,0.33759296,0.011609554,1.0041177,0.08253821,36.24562
1.1245457,0.60960484,1.3702517,0.7674918,0.19453657,0.1617579,0.24570596,0.15788698,1.2630323,0.9760697,27.999203
1.9381206,0.8162636,1.4613631,0.8333544,0.36794662,0.13897164,-0.47675753,0.017090797,-1.2957247,0.12298047,13.515664
1.8476584,0.9572313,1.5436337,0.9084815,0.7241771,0.10534513,-0.3040247,-0.048749804,-0.4198209,-0.46276277,45.018536
1.5994163,0.89940363,1.2314506,0.78246933,0.15443936,0.15564276,-0.3679657,-0.1169343,-2.38259,-0.7512993,25.202927
2.0115497,0.89312017,1.3616714,0.81221175,0.30112317,0.13941915,-0.64987826,-0.08090842,-2.158181,-0.580325,39.653397
1.7741039,0.68036354,1.4165437,0.857044,0.49480575,0.12883766,-0.35756016,0.17668045,-0.72262734,1.3713416,20.995207
1.5072523,0.5162931,1.1052305,0.8548486,0.24077728,0.11607821,-0.40202188,0.3385555,-1.6696836,2.9166155,23.730146
1.5031888,0.59184724,1.3653795,0.81970745,0.51133317,0.1559831,-0.1378094,0.22786021,-0.26951,1.4608006,33.719536
1.9876528,0.92587364,1.3180858,0.8312206,0.3906702,0.14192894,-0.669567,-0.09465301,-1.7138932,-0.6669042,25.23944
1.157697,0.63712335,1.3176501,0.88132167,0.50920403,0.11733439,0.15995312,0.24419832,0.31412384,2.081217,40.32829
1.62833,0.57388407,1.5172625,0.8520589,0.4165671,0.1227391,-0.11106753,0.27817482,-0.2666258,2.2663913,8.766143
1.35657,0.5777847,1.6565058,0.87041485,0.41106796,0.11255355,0.29993582,0.29263014,0.7296502,2.599919,9.576751
1.9145129,0.9020324,1.1739662,0.8550762,0.37651175,0.13122302,-0.7405467,-0.04695618,-1.9668621,-0.35783494,36.81549
1.4428455,0.47085735,1.6088234,0.8830601,0.4958558,0.11140773,0.16597795,0.41220275,0.3347303,3.6999476,32.196293
2.0535846,0.9353528,1.1812724,0.83744895,0.31016564,0.13282725,-0.8723122,-0.09790385,-2.8124075,-0.7370765,34.832413
1.589009,0.99938536,0.87590533,0.97471964,0.19499509,0.06559259,-0.7131037,-0.024665713,-3.6570342,-0.3760442,12.619544
1.6086115,0.5713481,1.728332,0.8525299,0.33147934,0.113330856,0.11972058,0.2811818,0.36117056,2.4810703,15.305264
1.4868267,0.6651151,1.5533233,0.8956144,0.5952888,0.1065662,0.06649661,0.23049927,0.11170479,2.162968,18.200914
1.1019408,0.6480522,1.09606,0.89661384,0.34071842,0.103466354,-0.0058807135,0.24856162,-0.017259747,2.4023426,28.063683
1.7634628,0.8235049,1.3024799,0.80154574,0.32335973,0.1562387,-0.46098292,-0.021959186,-1.425604,-0.14054894,33.02232
1.600618,0.75643325,1.8720057,0.9041618,0.28512356,0.081517495,0.2713877,0.14772856,0.9518249,1.8122314,39.74911
1.8049998,0.7693053,1.3692596,0.8107935,0.37235853,0.15130177,-0.43574023,0.04148823,-1.1702169,0.2742085,33.80345
1.4711887,0.77490616,1.2402551,0.86505795,0.4403391,0.12610564,-0.23093355,0.09015179,-0.5244448,0.714891,38.881847
1.0289891,0.94690406,1.573066,0.8450912,0.32358897,0.12658024,0.5440769,-0.10181284,1.6813828,-0.8043344,11.974194
1.71408,0.7849104,1.3042712,0.85825753,0.45448235,0.12715934,-0.40980875,0.07334715,-0.90170443,0.5768129,46.76061
1.9096842,0.84745955,1.4958682,0.84918517,0.50071514,0.1290938,-0.41381598,0.0017256141,-0.82644993,0.013367134,31.746899
1.8210552,0.7557187,1.1531944,0.80991936,0.22412658,0.14766617,-0.66786075,0.05420065,-2.9798374,0.36704853,47.722313
1.1552994,0.78066725,1.3896296,0.7493839,0.16932791,0.1783493,0.23433018,-0.03128332,1.383884,-0.17540477,31.197506
1.1261427,0.6726163,1.406508,0.8022988,0.32564244,0.1503448,0.28036523,0.12968248,0.86096036,0.8625671,39.184006
1.420128,0.49942058,1.1964599,0.87569386,0.4541739,0.12007315,-0.2236681,0.37627327,-0.49247238,3.1337004,11.439436
1.6232673,0.5768851,1.3617586,0.7788155,0.2906077,0.16960616,-0.2615087,0.2019304,-0.8998685,1.1905841,18.155325
1.3727137,0.6097772,1.2679982,0.8539003,0.42217195,0.1298033,-0.10471547,0.2441231,-0.24803984,1.8807157,45.587475
1.3248037,0.73509324,1.2686024,0.8448236,0.37200537,0.1354593,-0.05620134,0.10973036,-0.15107669,0.81006145,22.657967
1.2920061,0.53507036,1.249543,0.8652384,0.42579904,0.120811485,-0.042463183,0.33016807,-0.09972588,2.7329195,43.939896
1.0412647,0.92018807,1.7311945,0.88285494,0.5407483,0.10857426,0.68992984,-0.03733313,1.2758799,-0.34384882,33.789932
1.1330987,0.92154634,1.3080068,0.86602116,0.3999758,0.12324267,0.17490804,-0.055525184,0.43729654,-0.4505354,34.80567
1.0584612,0.83542776,1.3997667,0.76423764,0.2685819,0.17455609,0.3413055,-0.07119012,1.2707688,-0.40783522,41.873016
1.3859909,0.8548815,1.9905488,0.9599235,0.4806202,0.06957171,0.604558,0.10504198,1.2578706,1.5098375,11.739186
1.0112722,0.8696159,1.4299,0.84912294,0.5644113,0.13719897,0.41862786,-0.020492971,0.7417071,-0.1493668,17.258429
1.3490946,0.44675764,1.9447458,0.9239553,0.4141701,0.084924385,0.59565115,0.47719768,1.4381801,5.619089,45.141693
1.7918805,0.7927315,1.29389,0.7957672,0.23214361,0.15395041,-0.4979905,0.0030356646,-2.1451828,0.019718457,29.770554
1.0602736,0.82552576,1.2025169,0.8132266,0.2519285,0.14193489,0.14224327,-0.01229918,0.5646176,-0.08665368,8.91271
1.0138596,0.8686611,1.5605457,0.8366653,0.33869538,0.1377246,0.54668605,-0.031995833,1.6140937,-0.23231749,24.656418
