dec_true,phi_true,dec_pred,phi_pred,dec_residual,phi_residual,cos_theta_true,cos_theta_pred,ring_distance,angular_error_deg,snr
-1.3911408,-1.8113695,-0.75609875,1.3302404,0.6350421,3.14161,0.5175089169011502,0.04392356359300997,0.4735853533081402,56.972233,9.636832
1.0771294,0.25260043,-0.7750575,1.3110714,-1.8521869,1.058471,-0.15022611703379285,0.06617724548620618,0.21640336251999903,116.76068,29.347347
-0.90869987,2.614927,-0.8372786,1.1291932,0.071421266,-1.4857339,-0.17901544289563276,0.20444430987585172,0.3834597527714845,51.622715,16.241753
1.0400608,1.3413918,-0.5921032,1.5336468,-1.632164,0.19225502,-0.5881742379449051,-0.181710071819147,0.4064641661257581,93.96041,39.7462
-0.5287422,0.58075213,-0.6600524,1.4272125,-0.13131022,0.84646034,0.47095084556467626,-0.0730888800715217,0.544039725636198,40.422665,46.64165
-1.2598287,1.3006804,-0.5725104,1.599955,0.68731827,0.29927456,0.3299804044413186,-0.23376183535254091,0.5637422397938595,40.40176,16.144978
1.1426631,1.3703988,-0.6568229,1.3488574,-1.799486,-0.021541357,-0.5848012677186651,-0.026489140377334408,0.5583121273413307,103.10744,16.42059
0.18067895,0.30397606,-0.66478443,1.4130303,-0.8454634,1.1090542,0.40726216800980275,-0.061473043323134746,0.4687352113329375,76.46283,9.921047
-0.6123864,0.7462723,-0.83433473,1.0884547,-0.22194833,0.3421824,0.3737428744353366,0.22687574097988872,0.14686713345544788,19.333702,34.514294
0.14124678,2.2824376,-0.48553455,1.595965,-0.62678134,-0.68647254,-0.9291124541854217,-0.29094227622215096,0.6381701779632707,52.296135,14.478998
0.33916816,-1.6650789,-0.53109515,1.5583466,-0.87026334,3.2234254,0.3054344340403623,-0.2376037133418052,0.5430381473821675,168.214,45.4488
-0.51901966,-1.1857429,-0.77023566,1.2979305,-0.251216,2.4836733,0.8996054036833865,0.07109554942471075,0.8285098542586757,98.49647,36.642677
-1.2683381,2.8994048,-0.45549825,1.6248677,0.81283987,-1.2745371,0.1970107089321087,-0.3284512888312663,0.525461997763375,60.129883,9.751163
0.85875,1.6367738,-0.6965264,1.3181186,-1.5552764,-0.31865525,-0.7378769212159277,0.016321989368882406,0.7541989105848101,90.556465,42.183567
1.0723317,1.2212784,-0.68922967,1.4416218,-1.7615614,0.22034335,-0.5374450025022659,-0.06297001898203103,0.47447498352023487,101.45103,31.241049
0.3610291,2.3276308,-0.66320837,1.3093618,-1.0242374,-1.018269,-0.985051123137854,0.0024709171140200326,0.9875220402518741,80.24398,31.789042
-0.0064331735,-1.8732055,-0.5720451,1.5291569,-0.5656119,3.4023623,0.32428383206780254,-0.19250055804395227,0.5167843901117548,143.9857,11.749855
1.11131,-0.78724265,-0.64211476,1.3972392,-1.7534248,2.1844819,-0.019334525082763676,-0.06592593403934188,0.046591408956578206,137.8426,41.97362
0.3634265,-1.4034508,-0.5378089,1.5981889,-0.9012354,3.0016398,0.45544087902451036,-0.25673997359754297,0.7121808526220533,167.68378,35.30594
1.2472782,-1.5764233,-0.6859773,1.4007359,-1.9332554,2.977159,-0.2599199453715743,-0.04070979167853217,0.21921015369304214,147.4844,36.02071
-0.9050538,-2.5971165,-0.51290864,1.5929594,0.39214516,4.190076,0.1702711379685553,-0.27065819839116223,0.44092933635971754,83.25546,30.420284
0.9436519,2.3050268,-0.5224957,1.6143632,-1.4661477,-0.6906636,-0.8857149072347053,-0.276692412576764,0.6090224946579412,90.69255,24.594812
-0.36260092,0.03982997,-0.22435564,1.8801078,0.13824528,1.8402778,0.791574458659912,-0.618409143640898,1.40998360230081,99.42564,36.245617
-0.24534753,0.9489033,-0.78243023,1.2389585,-0.5370827,0.29005516,0.06785585241753012,0.11268675343246404,0.04483090101493392,33.853214,27.999205
0.92676705,-1.3404771,-0.79370767,1.2210339,-1.7204747,2.561511,0.05228745355599962,0.12926759901816975,0.07698014546217014,157.26309,13.515664
-0.6503599,1.6810706,-0.5817614,1.4985707,0.06859851,-0.18249989,-0.22119761969418095,-0.16744612242489376,0.053751497269287185,9.38833,45.018536
-0.58451575,1.3784764,-0.7297757,1.2729867,-0.14525998,-0.10548973,-0.0893344709749675,0.06329256622100843,0.15262703719597592,9.5941515,25.202929
-0.37940645,2.6535022,-0.6551036,1.3990548,-0.27569717,-1.2544475,-0.6417663896410701,-0.05896798757295851,0.5827984020681116,62.94813,39.653397
0.056326963,-0.26211905,-0.7606115,1.2808784,-0.81693846,1.5429975,0.7878877728687641,0.07575888002318099,0.7121288928455831,91.07183,20.995207
-0.2992419,-1.2417451,-0.76233035,1.2730424,-0.46308845,2.5147877,0.8503992008492265,0.08140271067393456,0.7689964901752919,110.86259,23.730146
0.29840776,0.43310046,-0.8084228,1.2093849,-1.1068306,0.77628446,0.24639094618760815,0.1437338433171229,0.10265710287048524,75.02552,33.719536
0.7362038,1.0093229,-0.59256184,1.7140901,-1.3287656,0.7047672,-0.3807033463414111,-0.2807966209503392,0.09990672539107193,84.65038,25.23944
0.9092422,0.15280628,-0.848522,1.0395882,-1.7577642,0.88678193,0.00869941654871198,0.2613007452943581,0.2526013287456461,109.59541,40.32829
-0.6586773,-2.8404918,-0.49591973,1.6243403,0.16275755,4.4648323,-0.11469885181793771,-0.30074448013119426,0.18604562831325655,83.06073,8.766143
0.788258,0.98138356,-0.7347955,1.2575922,-1.5230535,0.27620864,-0.37700172943461396,0.07557073562466865,0.4525724650592826,88.401505,9.576751
-1.1779548,0.43018603,-0.3409665,1.8185308,0.83698833,1.3883448,0.5770547806531381,-0.5131246644160408,1.0901794450691789,68.01369,36.81549
0.23405202,-0.82034874,-0.45638996,1.6578599,-0.69044197,2.4782085,0.748733243630987,-0.34723613603370485,1.0959693796646919,142.2038,32.196293
-0.8504832,1.4756734,-0.57484835,1.5307745,0.27563483,0.055101037,0.02464157271500156,-0.19159773129929136,0.21623930401429292,15.9686365,34.832413
-1.2585152,-1.8883663,-0.78893006,1.1906018,0.46958518,3.078968,0.5311097285061104,0.14493349743306894,0.38617623107304144,62.66266,12.619544
-1.0708545,-1.0471036,-0.723951,1.3277348,0.34690356,2.3748384,0.7987896473133871,0.02649467235688885,0.7722949749564982,71.17728,15.305264
