chirp_mass_true,mass_ratio_true,chirp_mass_pred,mass_ratio_pred,sigma_chirp_mass_pred,sigma_mass_ratio_pred,chirp_mass_residual,mass_ratio_residual,chirp_mass_zscore,mass_ratio_zscore,snr
1.232379,0.7034559,1.2171999,0.735199,0.012517221,0.14849108,-0.015179038,0.03174305,-1.2126523,0.21377075,31.977394
1.3798532,0.82158643,1.2506956,0.7936124,0.1484256,0.14457558,-0.12915766,-0.02797401,-0.8701846,-0.19349055,14.716961
1.7610149,0.70938,1.4089193,0.84959793,0.35523593,0.12509131,-0.3520956,0.14021796,-0.99115986,1.1209248,8.570672
1.2641191,0.7899073,1.0474145,0.8901321,0.28013954,0.10555553,-0.2167046,0.10022485,-0.7735595,0.94949883,14.550671
1.8069785,0.7530694,1.8708332,0.8639244,0.014254736,0.074735366,0.063854694,0.11085498,4.4795423,1.4833002,42.426823
1.2988145,0.5287657,1.3220567,0.7145525,0.039790962,0.17607823,0.023242116,0.18578684,0.58410543,1.0551381,20.703724
1.3878382,0.7459017,1.4105573,0.7201814,0.018320864,0.16886885,0.022719026,-0.025720298,1.240063,-0.15230931,21.22688
1.633503,0.78190595,1.6599478,0.7814338,0.074865386,0.13178068,0.026444793,-0.0004721284,0.35323122,-0.003582683,14.017802
1.223205,0.99249494,1.2127564,0.74515903,0.009633267,0.14219749,-0.010448575,-0.24733591,-1.0846345,-1.7393831,49.31178
1.8416696,0.92220235,1.8828456,0.86853874,0.015775302,0.07252295,0.04117608,-0.05366361,2.610161,-0.73995346,37.962208
1.8079025,0.8105143,1.8608055,0.8696338,0.048670612,0.081618495,0.052903056,0.059119523,1.086961,0.7243398,16.442608
2.0527482,0.93453944,2.131945,0.9711547,0.02979589,0.035965785,0.07919669,0.036615252,2.6579735,1.018058,21.585215
1.5241773,0.97055924,1.5521978,0.7499237,0.015154619,0.14451796,0.028020501,-0.22063553,1.8489743,-1.5266998,29.159538
1.2950301,0.8877297,1.7064943,0.88204706,0.40069577,0.10773769,0.4114642,-0.005682647,1.0268743,-0.052745212,8.762998
1.6330914,0.9089112,1.6733376,0.7900877,0.014242724,0.11581992,0.04024613,-0.11882353,2.8257327,-1.0259334,31.823902
1.153081,0.934603,1.1135241,0.8012247,0.027836036,0.11092642,-0.03955698,-0.13337827,-1.4210709,-1.2024031,24.430233
1.6465728,0.9436617,1.7012067,0.8001783,0.018958222,0.11203079,0.054633856,-0.1434834,2.8818028,-1.2807497,23.17533
1.3850057,0.9814149,1.4001545,0.7159104,0.011759781,0.16372071,0.015148759,-0.26550454,1.2881837,-1.6216918,27.332397
1.6951326,0.6710353,1.750154,0.8145287,0.08299211,0.117040746,0.055021405,0.14349341,0.66297156,1.2260125,19.06948
1.4622139,0.7794462,1.4871757,0.7325349,0.011948392,0.15323159,0.02496183,-0.0469113,2.089137,-0.30614638,35.67511
1.5454199,0.60763633,1.5509777,0.745957,0.023884552,0.14916185,0.0055577755,0.13832068,0.23269331,0.92731947,25.424152
1.9185021,0.91693735,2.006505,0.9163494,0.01620236,0.051618315,0.08800292,-0.0005879402,5.4314876,-0.011390148,37.164673
1.5568361,0.72945833,1.5940645,0.76320714,0.012679004,0.13225292,0.037228346,0.033748806,2.93622,0.25518382,35.212246
0.9587438,0.9061974,0.93466824,0.93670416,0.015161031,0.054840006,-0.024075568,0.03050673,-1.5879902,0.55628604,40.040234
1.0707666,0.7227103,1.0449053,0.84463286,0.012474405,0.08810262,-0.025861263,0.12192255,-2.073146,1.3838699,39.618786
1.3895781,0.5852855,1.4404808,0.74064845,0.1608405,0.18191266,0.050902724,0.15536296,0.31647953,0.8540525,12.544318
1.8662506,0.7710732,1.9456646,0.8926643,0.016192492,0.06368912,0.07941401,0.12159109,4.904372,1.9091344,34.8065
1.3155196,0.49338707,1.3883029,0.7242396,0.050469413,0.17272465,0.07278335,0.23085251,1.442128,1.3365349,19.926165
2.0313885,0.91674304,2.1150823,0.9651805,0.022224326,0.03646872,0.08369374,0.048437476,3.765862,1.3281925,31.136395
1.7194484,0.8666366,1.6944367,0.83327025,0.16045201,0.11178799,-0.025011778,-0.033366323,-0.15588324,-0.2984786,10.667282
2.0291343,0.9799123,2.1138299,0.9605472,0.020225551,0.036257103,0.08469558,-0.019365072,4.1875534,-0.5341042,30.40292
1.0554191,0.69805247,1.0296651,0.85498124,0.033528376,0.08616556,-0.025753975,0.15692878,-0.7681247,1.8212471,29.317665
1.5649351,0.9908172,1.7196177,0.80178154,0.08603678,0.121975645,0.15468264,-0.18903565,1.7978665,-1.5497819,13.106606
1.2268438,0.88301915,1.2221763,0.7376834,0.010819966,0.14919606,-0.0046675205,-0.14533573,-0.43138033,-0.9741258,34.72223
1.3955078,0.5821896,1.402847,0.71599084,0.010017571,0.1625622,0.007339239,0.13380122,0.7326366,0.8230771,45.118317
1.2737894,0.7818391,1.2683388,0.7305225,0.014966852,0.15564694,-0.0054506063,-0.05131656,-0.36417854,-0.3296985,25.232147
2.0318134,0.9182106,2.097634,0.95683587,0.018834053,0.038216952,0.065820694,0.03862524,3.4947705,1.0106834,45.767998
1.3031564,0.5120238,1.2882413,0.7247274,0.028452909,0.16465329,-0.014915109,0.21270359,-0.5242033,1.2918272,20.381449
1.8170931,0.82518464,1.8526424,0.8656446,0.050418098,0.080277376,0.035549283,0.04045993,0.70508975,0.5040017,18.588974
1.3043329,0.6015505,1.302077,0.7203138,0.010524798,0.15933551,-0.0022557974,0.11876327,-0.21433166,0.745366,44.623184
1.6336355,0.8669367,1.6697227,0.7920728,0.05160351,0.12082964,0.036087155,-0.07486391,0.6993159,-0.61958236,17.132774
1.5516486,0.7457509,1.5559292,0.7505603,0.0126411505,0.14042816,0.004280567,0.0048093796,0.33862165,0.034247972,30.075142
1.403956,0.93873525,1.4174576,0.7216709,0.013361423,0.16289787,0.013501525,-0.21706432,1.0104855,-1.3325179,26.66291
1.0155048,0.98043025,0.97290176,0.89694643,0.031542998,0.06873374,-0.042603076,-0.083483815,-1.3506349,-1.2145973,23.028318
1.4717062,0.9348341,1.5218155,0.73922324,0.010877161,0.14713144,0.050109386,-0.19561088,4.606844,-1.3294975,47.81343
1.665963,0.9851291,1.7189239,0.8066907,0.013074925,0.105524585,0.052960873,-0.17843843,4.050568,-1.6909654,36.8126
2.040408,0.9798207,1.2854238,0.8987559,0.5774284,0.10913234,-0.75498414,-0.08106482,-1.3074939,-0.74281204,10.816172
1.8268017,0.9648799,1.894027,0.8988061,0.3125441,0.08779398,0.06722534,-0.066073775,0.21509072,-0.75260025,10.652269
1.2286223,0.68273556,1.2450962,0.73405695,0.009275141,0.14877571,0.01647389,0.051321387,1.7761335,0.3449581,45.438087
1.8574371,0.96059346,1.92488,0.88441145,0.016969714,0.065726906,0.067442894,-0.07618201,3.9743094,-1.1590688,35.452652
1.8058383,0.77330405,1.8632287,0.8614545,0.0153736845,0.07683284,0.057390332,0.08815044,3.733024,1.1473017,45.85776
1.2860572,0.90146756,1.2891378,0.72399974,0.009586584,0.15579487,0.0030806065,-0.17746782,0.3213456,-1.1391121,49.314358
1.572529,0.92891705,1.585372,0.7605622,0.013480333,0.13598602,0.012843013,-0.16835487,0.95272225,-1.2380308,32.601196
0.9961648,0.7657506,0.97173417,0.8968406,0.051329277,0.07366724,-0.024430633,0.13108999,-0.47595903,1.7794881,23.481989
1.7908478,0.8201853,1.7922517,0.8493451,0.19833553,0.1044089,0.0014039278,0.029159784,0.0070785494,0.27928448,15.431917
1.1972609,0.6594202,1.1964464,0.75231487,0.011379065,0.13844009,-0.00081443787,0.09289467,-0.071573354,0.67100996,37.89186
1.3441538,0.43280762,1.3570642,0.71653914,0.09382288,0.19138594,0.012910485,0.28373152,0.13760486,1.4825097,16.384829
1.163776,0.62103516,1.143547,0.78356296,0.011157983,0.11896453,-0.020228982,0.1625278,-1.8129605,1.3661871,46.75905
1.5860515,0.74069995,1.6054947,0.7713027,0.014407084,0.12857974,0.019443274,0.030602753,1.3495634,0.23800604,30.619442
0.9588363,0.92675745,1.3738103,0.84898984,0.4932985,0.13508119,0.41497397,-0.07776761,0.8412229,-0.5757102,8.110541
2.0532985,0.9527831,2.124405,0.9691194,0.036202267,0.03812036,0.071106434,0.016336322,1.9641432,0.42854586,46.461132
1.3073275,0.9725779,1.3175348,0.71627253,0.01096717,0.16401415,0.010207295,-0.2563054,0.9307137,-1.562703,36.46842
1.7020338,0.8107945,1.7418,0.81318116,0.013035601,0.10141573,0.039766192,0.0023866892,3.0505838,0.023533717,42.059383
1.9706209,0.83437467,2.0117528,0.91970706,0.022168532,0.048210435,0.041131973,0.08533239,1.8554217,1.7699984,26.705528
1.7181418,0.9587022,1.793263,0.83196115,0.01432919,0.091735974,0.075121164,-0.12674105,5.242527,-1.3815851,35.45716
1.3116349,0.7592771,1.3020045,0.7218621,0.010190235,0.1583051,-0.009630442,-0.037415028,-0.9450657,-0.23634759,48.070248
1.081285,0.8478982,1.0382681,0.85264784,0.023256794,0.084924646,-0.04301691,0.0047496557,-1.8496492,0.055927884,26.60431
1.4708908,0.7767144,1.4734259,0.7259627,0.012853544,0.15701458,0.0025351048,-0.050751686,0.19723001,-0.32322913,28.933296
1.8098769,0.9751687,1.9192924,0.8851942,0.05013489,0.07001906,0.10941553,-0.08997452,2.1824229,-1.2850004,11.472191
1.4084562,0.49938992,1.4208372,0.7191957,0.011764885,0.16276807,0.012380958,0.2198058,1.0523654,1.3504235,36.581825
1.1998,0.9926857,1.1906722,0.7590077,0.010721903,0.13380583,-0.009127855,-0.23367798,-0.8513279,-1.7463962,40.16971
2.0792577,0.9367906,2.192705,0.99719346,0.021350745,0.028083814,0.11344719,0.06040287,5.3135004,2.1508071,37.75374
1.9404626,0.8135685,1.9818625,0.9115008,0.026282856,0.0530816,0.041399956,0.09793234,1.5751696,1.8449394,19.677612
1.7912319,0.8989307,1.4534135,0.834442,0.3626285,0.13435099,-0.33781838,-0.06448871,-0.93158257,-0.48000175,9.459017
1.186031,0.55617136,1.7121379,0.8712008,0.38089532,0.11172372,0.52610695,0.31502944,1.3812376,2.8197186,9.06197
1.8685851,0.9629369,1.9235082,0.88320196,0.01494816,0.065620616,0.054923058,-0.07973492,3.6742353,-1.2150894,32.326714
1.5275494,0.62439686,1.5371641,0.754714,0.03194999,0.1506367,0.009614706,0.13031715,0.30092987,0.8651089,20.491526
0.93362,0.8700857,0.8863966,0.9768723,0.026510328,0.04584797,-0.04722339,0.10678661,-1.7813205,2.329146,34.838398
1.2432114,0.80543673,1.2365057,0.73788846,0.012158878,0.14868665,-0.0067056417,-0.067548275,-0.5515017,-0.45429954,29.671616
2.075637,0.9632839,2.1721916,0.99322045,0.027446924,0.030144962,0.09655452,0.029936552,3.517863,0.9930864,24.900349
1.8394138,0.7253311,1.9017589,0.8797523,0.018608239,0.06888857,0.062345147,0.15442115,3.3504057,2.241608,24.51601
0.91320086,0.91907144,1.349614,0.78522956,0.244556,0.15331176,0.43641317,-0.13384187,1.7845123,-0.8730046,8.381781
1.6561116,0.8684403,1.6737711,0.78134626,0.029772704,0.12779328,0.017659545,-0.08709401,0.5931455,-0.6815226,13.801306
2.1063395,0.93913853,2.2005734,0.999336,0.030016582,0.029432015,0.09423399,0.060197473,3.1393976,2.0453057,30.594833
1.4971713,0.575856,1.4977268,0.73375785,0.011007819,0.15169683,0.0005555153,0.15790188,0.050465517,1.0409043,49.255028
1.3073642,0.7541534,1.3012159,0.727721,0.05002534,0.1696021,-0.0061483383,-0.026432395,-0.12290448,-0.15584946,16.690554
1.1509838,0.6722374,1.1383705,0.7921251,0.016506048,0.11140404,-0.0126132965,0.11988771,-0.7641621,1.0761523,25.648556
1.3551975,0.7337964,1.3248627,0.76782495,0.21805112,0.17325561,-0.03033483,0.03402853,-0.13911797,0.19640651,12.2379875
1.9909418,0.8636884,2.071547,0.9457195,0.024893686,0.041845668,0.08060527,0.08203107,3.2379804,1.960324,27.997433
1.6138442,0.58057874,1.662858,0.78560305,0.01432611,0.118168585,0.049013853,0.2050243,3.4212954,1.7350153,31.207554
1.9617279,0.8686489,2.030548,0.9296515,0.018968673,0.047605015,0.06882024,0.061002612,3.6280997,1.2814325,31.224693
1.089576,0.92866087,1.0821828,0.8296181,0.022105122,0.09401587,-0.007393241,-0.09904277,-0.33445826,-1.0534687,32.215183
1.3427349,0.4882361,1.3535466,0.7166263,0.01099812,0.1634745,0.0108116865,0.22839019,0.9830486,1.3970997,42.80709
1.5640283,0.81134087,1.5779877,0.7578814,0.019694295,0.1382769,0.013959408,-0.053459466,0.70880467,-0.38661167,24.990295
1.2981788,0.814602,1.4577539,0.7732892,0.39419302,0.17749311,0.1595751,-0.041312814,0.40481463,-0.23275729,12.203088
1.4857337,0.797054,1.502948,0.73638743,0.011645787,0.15020351,0.017214298,-0.06066656,1.4781567,-0.40389577,40.518124
1.7676393,0.95905995,1.8370264,0.85162973,0.013466502,0.081257634,0.06938708,-0.10743022,5.152569,-1.3220938,46.539013
1.199639,0.88009995,1.1884453,0.76228046,0.020598836,0.13234587,-0.011193633,-0.11781949,-0.54341096,-0.89023924,26.860458
1.5305352,0.7497327,1.6782379,0.9081501,0.62911665,0.09706083,0.1477027,0.1584174,0.23477791,1.6321455,9.636832
1.410034,0.50923324,1.4201803,0.72293466,0.01268588,0.16135441,0.0101463795,0.21370143,0.7998168,1.3244226,29.347347
1.2694193,0.5538936,1.2652861,0.73711455,0.09110777,0.17193738,-0.0041332245,0.18322092,-0.04536632,1.0656259,16.241753
1.4245104,0.7023976,1.4147615,0.72016835,0.011318617,0.16107827,-0.0097488165,0.017770767,-0.86130816,0.1103238,39.7462
1.3954107,0.51100266,1.418651,0.7162447,0.010120396,0.1617177,0.023240328,0.20524204,2.2963853,1.2691377,46.64165
1.2268289,0.5463439,1.3738773,0.79524255,0.38279602,0.15652923,0.14704835,0.24889863,0.38414285,1.5901096,16.144978
1.3119715,0.48730338,1.2986863,0.73790395,0.032045398,0.1532898,-0.013285279,0.25060058,-0.41457683,1.6348158,16.42059
1.3030005,0.5882278,1.2020663,0.76435614,0.07387751,0.15041715,-0.10093415,0.17612833,-1.3662364,1.1709325,9.921047
1.5756007,0.8443624,1.6047833,0.76644874,0.0128724165,0.1303819,0.029182553,-0.07791364,2.267061,-0.5975802,34.514294
1.5439004,0.5237218,1.604682,0.7588624,0.04932271,0.14699382,0.060781598,0.23514056,1.2323248,1.5996629,14.478998
1.6903436,0.77049685,1.715217,0.8020493,0.012193412,0.107665874,0.024873376,0.031552434,2.039903,0.2930588,45.4488
1.870074,0.89458793,1.926583,0.8870287,0.017291626,0.06637094,0.056509018,-0.00755924,3.2679992,-0.113893814,36.642677
1.2042575,0.5673515,1.2332268,0.79046035,0.2548249,0.15232897,0.028969288,0.22310883,0.11368311,1.4646513,9.751163
1.1376,0.6161156,1.1213541,0.78996456,0.01093185,0.114968516,-0.016245842,0.17384893,-1.4861017,1.5121437,42.183567
1.7572187,0.8328673,1.7958949,0.8348967,0.016232882,0.08987749,0.038676143,0.0020293593,2.3825803,0.02257917,31.241047
1.5622513,0.7460296,1.5861158,0.7635583,0.012739744,0.133351,0.023864508,0.017528713,1.8732328,0.13144793,31.78904
1.2079314,0.6362657,1.2298225,0.75866246,0.08057184,0.15377675,0.021891117,0.12239677,0.2716969,0.7959381,11.749855
1.4845972,0.6674675,1.504667,0.7408868,0.011816168,0.14654835,0.020069838,0.07341933,1.6985065,0.5009905,41.97362
1.0012051,0.95147204,0.9620539,0.9154607,0.01949257,0.06116853,-0.03915119,-0.03601134,-2.0085187,-0.5887233,35.30594
1.2154757,0.8162126,1.2005589,0.7458141,0.010032384,0.14315432,-0.014916778,-0.07039851,-1.4868628,-0.49176657,36.02071
1.9069877,0.9585351,1.9872003,0.91520584,0.017956402,0.05289652,0.08021259,-0.04332924,4.467075,-0.81913215,30.420288
1.2096146,0.7697376,1.1830391,0.7642762,0.021520004,0.13582036,-0.026575565,-0.005461395,-1.2349238,-0.04021043,24.59481
1.0646151,0.8034575,1.0382615,0.84314084,0.01504162,0.08720112,-0.026353598,0.039683342,-1.7520453,0.45507836,36.24562
1.1245457,0.60960484,1.1029676,0.79497486,0.013946364,0.110400125,-0.021578074,0.18537003,-1.5472186,1.6790744,27.999203
1.9381206,0.8162636,1.9942086,0.9179486,0.0655961,0.060966086,0.05608797,0.10168499,0.8550503,1.6678944,13.515664
1.8476584,0.9572313,1.9285195,0.88494056,0.016665975,0.06615093,0.08086109,-0.07229072,4.8518667,-1.0928148,45.018536
1.5994163,0.89940363,1.6368763,0.77966124,0.021254301,0.123244114,0.03746009,-0.11974239,1.762471,-0.9715871,25.202927
2.0115497,0.89312017,2.1233385,0.96493626,0.018325424,0.03528598,0.11178875,0.07181609,6.1002,2.0352585,39.653397
1.7741039,0.68036354,1.8137939,0.84373736,0.026890632,0.08481989,0.039690018,0.16337383,1.4759793,1.9261264,20.995207
1.5072523,0.5162931,1.5037553,0.73822224,0.01638495,0.15363583,-0.0034970045,0.22192913,-0.21342784,1.4445142,23.730146
1.5031888,0.59184724,1.5251174,0.74210215,0.012217675,0.14733383,0.021928549,0.1502549,1.7948217,1.0198262,33.719536
1.9876528,0.92587364,2.075595,0.94555306,0.025632367,0.042235132,0.08794212,0.019679427,3.4309015,0.46594924,25.23944
1.157697,0.63712335,1.1388533,0.78399324,0.01179272,0.118176736,-0.01884365,0.1468699,-1.5979054,1.2427987,40.32829
1.62833,0.57388407,1.6331465,0.84645617,0.29818124,0.11685452,0.004816532,0.2725721,0.016153036,2.3325765,8.766143
1.35657,0.5777847,1.5724833,0.82881963,0.3882531,0.13811116,0.2159133,0.25103492,0.5561148,1.8176295,9.576751
1.9145129,0.9020324,1.9507649,0.89614177,0.017344743,0.062039595,0.03625202,-0.005890608,2.090087,-0.09494916,36.81549
1.4428455,0.47085735,1.4648993,0.72846144,0.011868586,0.1563563,0.022053838,0.2576041,1.858169,1.6475453,32.196293
2.0535846,0.9353528,2.169112,0.99364185,0.025645057,0.029544838,0.11552739,0.05828905,4.50486,1.9729013,34.832413
1.589009,0.99938536,0.96054274,0.9398552,0.27289423,0.08138309,-0.6284663,-0.05953014,-2.3029666,-0.7314805,12.619544
1.6086115,0.5713481,1.6703491,0.825292,0.26643777,0.12659337,0.061737657,0.25394392,0.23171511,2.0059812,15.305264
1.4868267,0.6651151,1.524786,0.74242175,0.064970225,0.16184337,0.037959337,0.07730663,0.5842574,0.47766322,18.200914
1.1019408,0.6480522,1.073853,0.8277662,0.01569832,0.09492171,-0.028087735,0.17971396,-1.7892193,1.8932862,28.063683
1.7634628,0.8235049,1.83466,0.85088617,0.014415681,0.080157466,0.07119727,0.027381241,4.9388766,0.34159315,33.02232
1.600618,0.75643325,1.6366377,0.77570856,0.01255076,0.12421799,0.036019683,0.019275308,2.8699205,0.15517324,39.74911
1.8049998,0.7693053,1.845552,0.85397464,0.015112912,0.080527306,0.04055214,0.08466935,2.6832776,1.0514365,33.80345
1.4711887,0.77490616,1.499222,0.7321861,0.010739407,0.15187179,0.028033376,-0.04272008,2.6103282,-0.28129044,38.881847
1.0289891,0.94690406,1.3680058,0.85900223,0.39085752,0.124101795,0.33901668,-0.08790183,0.8673664,-0.7083043,11.974194
1.71408,0.7849104,1.7637328,0.8210224,0.01232897,0.09759857,0.049652815,0.03611201,4.0273285,0.37000555,46.76061
1.9096842,0.84745955,1.9797323,0.91041315,0.020048598,0.0544773,0.070048094,0.06295359,3.4939148,1.155593,31.746899
1.8210552,0.7557187,1.8608246,0.861257,0.014267383,0.077080786,0.03976941,0.10553831,2.7874355,1.3691908,47.722313
1.1552994,0.78066725,1.1621515,0.76735485,0.012788328,0.12622982,0.0068520308,-0.013312399,0.5358035,-0.105461605,31.197506
1.1261427,0.6726163,1.1077931,0.79391986,0.012136104,0.11264788,-0.018349648,0.12130356,-1.5119884,1.0768384,39.184006
1.420128,0.49942058,1.2707303,0.7973378,0.26749188,0.1570065,-0.14939773,0.2979172,-0.55851316,1.8974831,11.439436
1.6232673,0.5768851,1.6532102,0.77786064,0.03424375,0.1295675,0.02994287,0.20097554,0.8744039,1.5511261,18.155325
1.3727137,0.6097772,1.3980732,0.71663356,0.0106722135,0.16175368,0.025359511,0.106856346,2.3762186,0.6606115,45.587475
1.3248037,0.73509324,1.296255,0.7203955,0.019515743,0.16405879,-0.028548717,-0.014697731,-1.4628557,-0.089588195,22.657967
1.2920061,0.53507036,1.3016973,0.7194836,0.009655346,0.15926099,0.009691119,0.18441325,1.003705,1.1579311,43.939896
1.0412647,0.92018807,1.0245734,0.85150945,0.023437504,0.084464125,-0.016691208,-0.06867862,-0.7121581,-0.81310993,33.789932
1.1330987,0.92154634,1.0972792,0.80851245,0.017660331,0.104531534,-0.03581953,-0.11303389,-2.028248,-1.0813377,34.80567
1.0584612,0.83542776,1.0342692,0.85081303,0.011659866,0.08466419,-0.024191976,0.01538527,-2.0748074,0.1817211,41.873016
1.3859909,0.8548815,1.8731337,0.91651297,0.57797956,0.09195365,0.4871428,0.06163144,0.8428374,0.67024463,11.739186
1.0112722,0.8696159,1.0620687,0.87896276,0.20841713,0.10113803,0.05079651,0.009346843,0.24372521,0.092416696,17.258429
1.3490946,0.44675764,1.3489747,0.7124929,0.010185325,0.16472484,-0.000119924545,0.26573524,-0.011774248,1.6132069,45.141693
1.7918805,0.7927315,1.8373054,0.85139,0.015684538,0.080538586,0.04542494,0.05865848,2.8961606,0.7283277,29.770554
1.0602736,0.82552576,1.0916181,0.85338914,0.20531203,0.11511959,0.031344414,0.027863383,0.15266721,0.2420386,8.91271
1.0138596,0.8686611,0.9728725,0.8960536,0.04717491,0.07250572,-0.040987134,0.027392507,-0.86883336,0.37779787,24.656418
1.5404766,0.9970825,1.5096216,0.7514765,0.093558505,0.1600833,-0.03085494,-0.24560595,-0.329793,-1.5342385,17.708912
