chirp_mass_true,mass_ratio_true,chirp_mass_pred,mass_ratio_pred,sigma_chirp_mass_pred,sigma_mass_ratio_pred,chirp_mass_residual,mass_ratio_residual,chirp_mass_zscore,mass_ratio_zscore,snr
1.8625555,0.809619,1.685158,0.85007155,0.29466933,0.10735507,-0.17739749,0.04045254,-0.60202223,0.3768107,16.356396
1.2725084,0.79330516,1.2607476,0.7241632,0.011978409,0.15123078,-0.011760831,-0.069141984,-0.9818358,-0.45719516,43.085083
1.3833617,0.8134526,1.3734987,0.70951235,0.026253134,0.16654117,-0.009863019,-0.10394025,-0.3756892,-0.6241114,21.778341
1.2371578,0.5564528,1.2337888,0.7472774,0.015073224,0.14459375,-0.0033689737,0.19082457,-0.22350718,1.3197291,30.271076
1.7858741,0.8826904,1.8356256,0.85738295,0.020687614,0.078050934,0.04975152,-0.025307477,2.404894,-0.3242431,21.746944
1.699406,0.95404005,1.7540487,0.81890035,0.01367285,0.08995184,0.054642677,-0.1351397,3.9964366,-1.5023562,49.585293
1.9097748,0.9118699,1.9688427,0.9076537,0.017605782,0.05782947,0.059067965,-0.004216194,3.3550322,-0.072907366,36.518494
1.2430935,0.5432291,1.2589709,0.734401,0.03908026,0.15841986,0.015877366,0.19117188,0.40627587,1.2067419,19.946077
1.4706714,0.85920197,1.5077969,0.73393095,0.013415737,0.13568325,0.03712547,-0.12527102,2.7673073,-0.92326075,41.174816
1.3766848,0.82021004,1.3766453,0.7182316,0.014368817,0.15286602,-3.9458275e-05,-0.10197842,-0.0027461045,-0.6671098,36.71959
1.3643128,0.7726997,1.3691635,0.7124236,0.025988765,0.16544658,0.004850745,-0.06027609,0.18664777,-0.3643236,25.907642
1.3466122,0.47930422,1.3438144,0.7168244,0.01637753,0.15792872,-0.002797842,0.23752019,-0.1708342,1.5039709,27.297493
1.1299076,0.64501494,1.1904922,0.8204112,0.23868968,0.12954058,0.060584545,0.17539626,0.2538214,1.3539871,12.264023
1.7797832,0.82123446,1.801678,0.8423753,0.01985123,0.08334059,0.021894693,0.021140814,1.1029389,0.25366768,23.46577
1.8786354,0.88832414,1.961411,0.90485466,0.018563708,0.05887699,0.08277559,0.016530514,4.459001,0.28076357,36.510815
1.278714,0.84131134,1.2658913,0.7296067,0.012551789,0.14925973,-0.012822628,-0.11170465,-1.0215777,-0.74839103,43.23
1.5547876,0.65334857,1.5883837,0.7598525,0.014445942,0.12102565,0.03359604,0.10650396,2.3256385,0.8800115,41.52654
1.3320625,0.82930964,1.3196917,0.7180628,0.026745565,0.16524456,-0.012370825,-0.111246824,-0.4625374,-0.67322534,27.072277
1.232379,0.7034559,1.2153518,0.73769885,0.016070735,0.14838378,-0.01702714,0.034242928,-1.0595123,0.23077272,31.977394
1.3798532,0.82158643,1.252856,0.7980576,0.15576026,0.13755389,-0.12699723,-0.023528814,-0.81533784,-0.17105162,14.716961
1.7610149,0.70938,1.4376506,0.8372351,0.3195453,0.120763935,-0.32336438,0.12785512,-1.0119516,1.0587194,8.570672
1.2641191,0.7899073,1.0691752,0.8832855,0.29064247,0.11027734,-0.1949439,0.093378246,-0.6707344,0.84675825,14.550671
1.8069785,0.7530694,1.866905,0.86973125,0.015481242,0.07051724,0.05992651,0.11666185,3.870911,1.6543734,42.426823
1.2988145,0.5287657,1.3345637,0.7138004,0.05270241,0.1700234,0.035749197,0.18503469,0.6783219,1.0882896,20.703724
1.3878382,0.7459017,1.4015865,0.717185,0.024113717,0.16185449,0.013748288,-0.028716683,0.5701439,-0.17742284,21.22688
1.633503,0.78190595,1.6544869,0.7793064,0.07706737,0.12822436,0.020983934,-0.0025995374,0.2722804,-0.02027335,14.017802
1.223205,0.99249494,1.2097412,0.7436757,0.012726945,0.14460424,-0.013463736,-0.24881923,-1.0578922,-1.7206912,49.31178
1.8416696,0.92220235,1.8873641,0.8781016,0.017579243,0.068559594,0.04569459,-0.04410076,2.5993493,-0.6432471,37.962208
1.8079025,0.8105143,1.8456806,0.8674575,0.060572978,0.08070174,0.03777814,0.056943238,0.62367976,0.70560116,16.442608
2.0527482,0.93453944,2.1247425,0.9686078,0.0333069,0.04422225,0.071994305,0.034068346,2.1615431,0.77038926,21.585215
1.5241773,0.97055924,1.5531342,0.7542822,0.018050205,0.13099462,0.02895689,-0.21627706,1.6042416,-1.6510378,29.159538
1.2950301,0.8877297,1.703366,0.8654304,0.37195197,0.10507224,0.40833592,-0.02229929,1.097819,-0.21222818,8.762998
1.6330914,0.9089112,1.6709099,0.792269,0.015240894,0.10416,0.03781843,-0.11664224,2.4813788,-1.1198372,31.823902
1.153081,0.934603,1.1251222,0.8149698,0.03970119,0.11513685,-0.02795887,-0.1196332,-0.7042326,-1.0390522,24.430233
1.6465728,0.9436617,1.700861,0.8023094,0.021202156,0.10436611,0.05428815,-0.1413523,2.5605013,-1.3543888,23.17533
1.3850057,0.9814149,1.3989867,0.7137537,0.015073029,0.15410657,0.013980985,-0.2676612,0.9275498,-1.7368579,27.332397
1.6951326,0.6710353,1.7492638,0.8103969,0.08538582,0.111777164,0.05413115,0.13936162,0.6339595,1.2467808,19.06948
1.4622139,0.7794462,1.4885534,0.7291995,0.014448154,0.14177105,0.026339531,-0.050246656,1.8230379,-0.35442114,35.67511
1.5454199,0.60763633,1.5524869,0.7433834,0.030412378,0.14107338,0.007066965,0.13574708,0.23237135,0.96224445,25.424152
1.9185021,0.91693735,2.0114849,0.9267981,0.017781254,0.052253395,0.09298277,0.009860754,5.229258,0.1887103,37.164673
1.5568361,0.72945833,1.5958931,0.7642808,0.014208328,0.11893569,0.039057016,0.034822464,2.748882,0.29278398,35.212246
0.9587438,0.9061974,0.93083483,0.9225526,0.018923707,0.078275315,-0.02790898,0.016355157,-1.4748157,0.208944,40.040234
1.0707666,0.7227103,1.0514609,0.84768414,0.016114147,0.102531895,-0.019305706,0.12497383,-1.1980594,1.2188777,39.618786
1.3895781,0.5852855,1.4578619,0.74536073,0.1849296,0.16735962,0.0682838,0.16007525,0.36924213,0.9564747,12.544318
1.8662506,0.7710732,1.9428675,0.8986615,0.017741816,0.061331175,0.07661688,0.12758827,4.318435,2.0803168,34.8065
1.3155196,0.49338707,1.3864318,0.72559166,0.06226017,0.16546598,0.07091224,0.23220459,1.1389664,1.4033374,19.926165
2.0313885,0.91674304,2.1267126,0.9712297,0.024117248,0.042414986,0.09532404,0.054486632,3.9525256,1.284608,31.136395
1.7194484,0.8666366,1.697603,0.82949424,0.14707705,0.10601005,-0.02184546,-0.037142336,-0.14853072,-0.35036618,10.667282
2.0291343,0.9799123,2.1218903,0.9649403,0.021611275,0.042597968,0.09275603,-0.0149719715,4.2920203,-0.35147148,30.40292
1.0554191,0.69805247,1.0437794,0.85703003,0.04256943,0.10008979,-0.011639714,0.15897757,-0.27342895,1.5883496,29.317665
1.5649351,0.9908172,1.7066536,0.7971226,0.1199406,0.12416049,0.1417185,-0.19369459,1.1815724,-1.560034,13.106606
1.2268438,0.88301915,1.2181088,0.7377811,0.014556673,0.150568,-0.008735061,-0.14523804,-0.60007256,-0.96460104,34.72223
1.3955078,0.5821896,1.4037043,0.7144166,0.012013495,0.15165831,0.008196473,0.132227,0.68227214,0.87187445,45.118317
1.2737894,0.7818391,1.2740544,0.7358637,0.020945627,0.15319759,0.00026500225,-0.045975387,0.012651913,-0.30010515,25.232147
2.0318134,0.9182106,2.1011498,0.96358144,0.020644564,0.04371346,0.069336414,0.045370817,3.3585796,1.037914,45.767998
1.3031564,0.5120238,1.2887396,0.72924256,0.04028195,0.1588718,-0.014416814,0.21721876,-0.3578976,1.3672581,20.381449
1.8170931,0.82518464,1.8501211,0.8645054,0.05996691,0.08176163,0.033028007,0.039320767,0.5507705,0.48091957,18.588974
1.3043329,0.6015505,1.3034118,0.7215895,0.012965425,0.15156704,-0.000921011,0.120038986,-0.07103593,0.79198605,44.623184
1.6336355,0.8669367,1.6684997,0.79018795,0.056128945,0.11573956,0.034864187,-0.07674873,0.62114453,-0.6631158,17.132774
1.5516486,0.7457509,1.5544171,0.74951726,0.0148432795,0.12857868,0.0027685165,0.003766358,0.1865165,0.029292243,30.075142
1.403956,0.93873525,1.414402,0.724051,0.016271604,0.15130031,0.010445952,-0.21468425,0.64197433,-1.418928,26.66291
1.0155048,0.98043025,0.9690664,0.91640615,0.046285473,0.080762446,-0.046438456,-0.06402409,-1.0033052,-0.7927458,23.028318
1.4717062,0.9348341,1.5248342,0.7371801,0.012948948,0.13354057,0.053128004,-0.19765401,4.102882,-1.4801046,47.81343
1.665963,0.9851291,1.7168903,0.81083477,0.014642877,0.095290646,0.05092728,-0.17429435,3.477956,-1.8290814,36.8126
2.040408,0.9798207,1.3492982,0.89147174,0.5378269,0.107833,-0.69110966,-0.088348985,-1.2850039,-0.81931305,10.816172
1.8268017,0.9648799,1.889281,0.89531267,0.3020385,0.086677365,0.062479377,-0.0695672,0.206859,-0.80259943,10.652269
1.2286223,0.68273556,1.2381285,0.7330841,0.011715193,0.14736243,0.009506226,0.05034852,0.8114442,0.34166458,45.438087
1.8574371,0.96059346,1.9274352,0.89019763,0.018535655,0.06420589,0.069998026,-0.07039583,3.776399,-1.0964075,35.452652
1.8058383,0.77330405,1.8601227,0.86873746,0.016830554,0.07211347,0.054284334,0.095433414,3.2253444,1.3233784,45.85776
1.2860572,0.90146756,1.2870724,0.7226717,0.01209484,0.15113299,0.0010151863,-0.17879587,0.083935484,-1.1830367,49.314358
1.572529,0.92891705,1.5871109,0.7633674,0.015419742,0.12255831,0.014581919,-0.16554964,0.94566554,-1.3507826,32.601196
0.9961648,0.7657506,1.0050039,0.89811134,0.0813004,0.09156148,0.00883913,0.13236076,0.10872185,1.4455943,23.481989
1.7908478,0.8201853,1.7705593,0.8386832,0.21286556,0.10661577,-0.020288467,0.018497884,-0.09531118,0.17350046,15.431917
1.1972609,0.6594202,1.1924728,0.7513683,0.014542799,0.14164056,-0.004788041,0.09194809,-0.32923794,0.649165,37.89186
1.3441538,0.43280762,1.3702636,0.7166023,0.101965666,0.17872888,0.026109815,0.2837947,0.25606477,1.5878503,16.384829
1.163776,0.62103516,1.1432096,0.78860974,0.014024959,0.12555794,-0.020566463,0.16757458,-1.4664187,1.3346394,46.75905
1.5860515,0.74069995,1.6021521,0.7705406,0.016483689,0.11879392,0.016100645,0.029840648,0.97676224,0.25119677,30.619442
0.9588363,0.92675745,1.3964293,0.8405007,0.44085687,0.12871695,0.43759298,-0.08625674,0.9925965,-0.67012733,8.110541
2.0532985,0.9527831,2.1188304,0.9770366,0.044352595,0.04523641,0.06553197,0.024253488,1.4775227,0.53614974,46.461132
1.3073275,0.9725779,1.3157077,0.71680903,0.014029113,0.15686928,0.008380175,-0.2557689,0.5973417,-1.6304588,36.46842
1.7020338,0.8107945,1.738499,0.8180282,0.014256755,0.091478534,0.036465287,0.007233739,2.557755,0.079075806,42.059383
1.9706209,0.83437467,2.0057054,0.92390513,0.024904387,0.05295673,0.035084486,0.08953047,1.4087673,1.6906344,26.705528
1.7181418,0.9587022,1.7870204,0.83655024,0.015974909,0.0849904,0.06887865,-0.12215197,4.311677,-1.4372444,35.45716
1.3116349,0.7592771,1.2986236,0.72268057,0.012869759,0.15169144,-0.013011336,-0.036596537,-1.0110008,-0.24125645,48.070248
1.081285,0.8478982,1.0444947,0.87136734,0.033758473,0.09492569,-0.03679025,0.02346915,-1.089808,0.24723709,26.60431
1.4708908,0.7767144,1.4738722,0.72618914,0.015447044,0.14374487,0.0029814243,-0.050525248,0.19300938,-0.35149252,28.933296
1.8098769,0.9751687,1.9095588,0.88055694,0.05913655,0.07561748,0.099681854,-0.094611764,1.6856217,-1.2511891,11.472191
1.4084562,0.49938992,1.4232416,0.7181562,0.014067487,0.15182549,0.014785409,0.2187663,1.0510341,1.4409063,36.581825
1.1998,0.9926857,1.1842349,0.75990015,0.013796124,0.13882743,-0.015565157,-0.23278552,-1.1282269,-1.6767977,40.16971
2.0792577,0.9367906,2.1858873,0.9945402,0.023691868,0.036805008,0.10662961,0.05774963,4.500684,1.5690699,37.75374
1.9404626,0.8135685,1.9776433,0.9190632,0.03059955,0.05637814,0.037180662,0.10549474,1.2150722,1.8711993,19.677612
1.7912319,0.8989307,1.4434884,0.82729316,0.3445188,0.12747322,-0.3477435,-0.07163757,-1.00936,-0.5619813,9.459017
1.186031,0.55617136,1.7387608,0.8594644,0.3425201,0.10456229,0.55272985,0.30329305,1.6137152,2.9005969,9.06197
1.8685851,0.9629369,1.9241047,0.8896119,0.01650582,0.06346181,0.05551958,-0.07332498,3.3636365,-1.155419,32.326714
1.5275494,0.62439686,1.538061,0.75205064,0.043027785,0.14356457,0.010511637,0.12765378,0.24429882,0.88917327,20.491526
0.93362,0.8700857,0.87791985,0.9711907,0.03725332,0.067737445,-0.055700123,0.101104975,-1.495172,1.4926009,34.838398
1.2432114,0.80543673,1.2354784,0.74360305,0.01530619,0.14635934,-0.0077329874,-0.06183368,-0.50521964,-0.42247853,29.671616
2.075637,0.9632839,2.1682374,0.9959476,0.030701328,0.038065787,0.092600346,0.032663703,3.0161674,0.8580856,24.900349
1.8394138,0.7253311,1.901195,0.8842106,0.020815937,0.06805404,0.061781287,0.15887946,2.9679801,2.3346071,24.51601
0.91320086,0.91907144,1.3810779,0.78995085,0.25384215,0.14019205,0.46787703,-0.12912059,1.843181,-0.92102647,8.381781
1.6561116,0.8684403,1.6748183,0.77983797,0.035766877,0.12313082,0.01870668,-0.088602304,0.52301687,-0.7195786,13.801306
2.1063395,0.93913853,2.2101593,0.9990597,0.032816786,0.038756605,0.10381985,0.059921145,3.1636202,1.5460886,30.594833
1.4971713,0.575856,1.4995208,0.7310891,0.013161034,0.13777076,0.002349496,0.15523314,0.17851909,1.1267496,49.255028
1.3073642,0.7541534,1.3066267,0.73329794,0.061214253,0.1612399,-0.0007375479,-0.020855427,-0.01204863,-0.12934408,16.690554
1.1509838,0.6722374,1.1517787,0.81171167,0.023464024,0.11526398,0.00079488754,0.13947427,0.033876862,1.2100421,25.648556
1.3551975,0.7337964,1.3600122,0.7573612,0.20233908,0.16161819,0.004814625,0.023564756,0.023794834,0.1458051,12.2379875
1.9909418,0.8636884,2.0648606,0.9483954,0.026826961,0.047497697,0.07391882,0.08470696,2.755393,1.7833909,27.997433
1.6138442,0.58057874,1.6603432,0.78700316,0.016039113,0.1064918,0.046499014,0.20642442,2.8991015,1.9384067,31.207554
1.9617279,0.8686489,2.025795,0.9316821,0.020657323,0.052329127,0.064067125,0.06303322,3.1014245,1.2045534,31.224693
1.089576,0.92866087,1.0795991,0.8384856,0.032470543,0.104734816,-0.009976864,-0.09017527,-0.3072589,-0.8609866,32.215183
1.3427349,0.4882361,1.3514605,0.71508306,0.013634071,0.15615264,0.008725524,0.22684696,0.63997936,1.4527258,42.80709
1.5640283,0.81134087,1.5724819,0.7546812,0.02455309,0.12917063,0.008453608,-0.05665964,0.34429914,-0.43864182,24.990295
1.2981788,0.814602,1.4127707,0.75708497,0.30966774,0.172974,0.114591956,-0.05751705,0.3700481,-0.33251846,12.203088
1.4857337,0.797054,1.5034901,0.73496,0.013782513,0.13682279,0.017756343,-0.062093973,1.288324,-0.4538277,40.518124
1.7676393,0.95905995,1.8337284,0.8567699,0.014982674,0.075692445,0.06608915,-0.102290034,4.4110384,-1.3513902,46.539013
1.199639,0.88009995,1.1904286,0.76707137,0.028535275,0.13720612,-0.009210348,-0.113028586,-0.32277063,-0.82378674,26.860458
1.5305352,0.7497327,1.6619313,0.91041017,0.64228666,0.094241016,0.13139606,0.1606775,0.2045754,1.7049636,9.636832
1.410034,0.50923324,1.4216999,0.7212206,0.0151811475,0.15124542,0.01166594,0.21198738,0.7684492,1.4016119,29.347347
1.2694193,0.5538936,1.2748208,0.741185,0.10391377,0.16112687,0.005401492,0.18729138,0.051980525,1.1623845,16.241753
1.4245104,0.7023976,1.4145482,0.72088134,0.013720139,0.1488693,-0.009962201,0.018483758,-0.7261006,0.124160975,39.7462
1.3954107,0.51100266,1.4180441,0.7129011,0.012397711,0.14985327,0.022633433,0.20189846,1.8256139,1.3473076,46.64165
1.2268289,0.5463439,1.4486735,0.80917084,0.43482235,0.1397912,0.22184455,0.26282692,0.51019585,1.8801391,16.144978
1.3119715,0.48730338,1.3034118,0.7441845,0.03816676,0.1487094,-0.008559704,0.25688112,-0.22427116,1.7274034,16.42059
1.3030005,0.5882278,1.1953957,0.77132213,0.08261351,0.14415854,-0.10760474,0.18309432,-1.3025078,1.27009,9.921047
1.5756007,0.8443624,1.5986748,0.76582646,0.014811071,0.11765267,0.02307403,-0.078535914,1.5578908,-0.66752344,34.514294
1.5439004,0.5237218,1.603154,0.76229095,0.07293802,0.13850322,0.059253573,0.23856914,0.8123826,1.7224808,14.478998
1.6903436,0.77049685,1.7092509,0.8036144,0.013514893,0.097314626,0.018907309,0.033117533,1.398998,0.34031403,45.4488
1.870074,0.89458793,1.9241812,0.8937581,0.018870747,0.064534016,0.05410719,-0.00082981586,2.867252,-0.012858581,36.642677
1.2042575,0.5673515,1.2554686,0.78976995,0.25736257,0.1470406,0.05121112,0.22241843,0.19898432,1.5126327,9.751163
1.1376,0.6161156,1.1202465,0.7924559,0.014121573,0.1239562,-0.017353415,0.17634028,-1.2288585,1.4226015,42.183567
1.7572187,0.8328673,1.7935486,0.84136486,0.018201321,0.08441503,0.036329865,0.008497536,1.9960015,0.10066378,31.241047
1.5622513,0.7460296,1.5846767,0.76200724,0.0146226715,0.12202573,0.022425413,0.015977621,1.5336057,0.13093649,31.78904
1.2079314,0.6362657,1.2454654,0.7604924,0.10087093,0.14900078,0.037534,0.12422669,0.37209925,0.83373183,11.749855
1.4845972,0.6674675,1.5055149,0.7415241,0.014167907,0.13306493,0.020917654,0.074056625,1.4764111,0.556545,41.97362
1.0012051,0.95147204,0.9661697,0.92328453,0.028588792,0.07826464,-0.03503537,-0.028187513,-1.2254932,-0.36015645,35.30594
1.2154757,0.8162126,1.1933148,0.74641293,0.013504406,0.14589222,-0.022160888,-0.06979966,-1.6410116,-0.47843307,36.02071
1.9069877,0.9585351,1.9841619,0.92164004,0.019781513,0.05390572,0.07717419,-0.036895037,3.9013288,-0.6844364,30.420288
1.2096146,0.7697376,1.1803815,0.77490985,0.034271013,0.13852894,-0.029233098,0.0051722527,-0.8529978,0.037336983,24.59481
1.0646151,0.8034575,1.0419313,0.86006904,0.023417758,0.09705183,-0.022683859,0.056611538,-0.9686606,0.58331245,36.24562
1.1245457,0.60960484,1.116443,0.806267,0.019568404,0.11679252,-0.008102655,0.19666219,-0.41406828,1.6838595,27.999203
1.9381206,0.8162636,1.9655643,0.90855014,0.09434602,0.06866744,0.027443647,0.09228653,0.29088295,1.3439634,13.515664
1.8476584,0.9572313,1.9351196,0.8978436,0.018375592,0.061777692,0.08746123,-0.059387684,4.7596416,-0.9613128,45.018536
1.5994163,0.89940363,1.6329558,0.77841127,0.024017971,0.118318215,0.033539534,-0.12099236,1.3964349,-1.0226014,25.202927
2.0115497,0.89312017,2.1287017,0.9711691,0.020483399,0.04130716,0.117151976,0.078048944,5.7193623,1.8894775,39.653397
1.7741039,0.68036354,1.8156979,0.84490585,0.032202527,0.08484619,0.04159403,0.16454232,1.2916386,1.9393011,20.995207
1.5072523,0.5162931,1.5060456,0.7410644,0.018927414,0.14030702,-0.0012067556,0.22477132,-0.063757025,1.6019962,23.730146
1.5031888,0.59184724,1.5243304,0.73793083,0.014334479,0.13671193,0.02114153,0.1460836,1.4748725,1.0685505,33.719536
1.9876528,0.92587364,2.0816646,0.9497702,0.027786577,0.048508357,0.09401178,0.023896575,3.3833525,0.492628,25.23944
1.157697,0.63712335,1.1396368,0.7871542,0.015173143,0.12552577,-0.018060207,0.15003085,-1.1902747,1.1952195,40.32829
1.62833,0.57388407,1.6444471,0.8369502,0.27602348,0.11257719,0.016117096,0.2630661,0.05839031,2.336762,8.766143
1.35657,0.5777847,1.5358484,0.81848854,0.38046992,0.13387078,0.17927837,0.24070382,0.4712025,1.7980311,9.576751
1.9145129,0.9020324,1.9504864,0.904117,0.018638294,0.06001892,0.03597355,0.0020846128,1.930088,0.034732595,36.81549
1.4428455,0.47085735,1.4676107,0.72573817,0.014350276,0.14465092,0.024765253,0.25488082,1.7257683,1.7620407,32.196293
2.0535846,0.9353528,2.1817224,0.9999274,0.027755694,0.03805005,0.12813783,0.0645746,4.616632,1.6970962,34.832413
1.589009,0.99938536,1.0073783,0.9289453,0.29103532,0.09466919,-0.5816307,-0.070440054,-1.9984883,-0.7440652,12.619544
1.6086115,0.5713481,1.667123,0.8165487,0.25860643,0.12179566,0.058511496,0.24520063,0.22625692,2.0132132,15.305264
1.4868267,0.6651151,1.5285177,0.7446604,0.07847992,0.15323588,0.041691065,0.07954526,0.53123224,0.51910335,18.200914
1.1019408,0.6480522,1.0753704,0.8488676,0.02358894,0.10181399,-0.02657032,0.20081538,-1.1263889,1.9723752,28.063683
1.7634628,0.8235049,1.8317521,0.85679615,0.01562524,0.07490112,0.06828928,0.03329122,4.3704467,0.44446895,33.02232
1.600618,0.75643325,1.6328589,0.77583927,0.014090513,0.112127945,0.032240868,0.01940602,2.288126,0.17307033,39.74911
1.8049998,0.7693053,1.84214,0.861716,0.016345287,0.075124,0.03714013,0.09241068,2.2722228,1.2301086,33.80345
1.4711887,0.77490616,1.5001132,0.7302561,0.012768363,0.13827626,0.028924584,-0.044650078,2.2653322,-0.32290486,38.881847
1.0289891,0.94690406,1.4121294,0.85059977,0.38679877,0.11902856,0.38314033,-0.0963043,0.99054176,-0.8090856,11.974194
1.71408,0.7849104,1.7661817,0.82648116,0.013740552,0.087222986,0.05210173,0.041570783,3.7918224,0.47660354,46.76061
1.9096842,0.84745955,1.9881022,0.92033315,0.022193681,0.05566195,0.07841802,0.07287359,3.5333488,1.3092173,31.746899
1.8210552,0.7557187,1.8567345,0.8677038,0.015623066,0.072047964,0.03567934,0.11198509,2.2837605,1.5543131,47.722313
1.1552994,0.78066725,1.1722982,0.77353257,0.020342037,0.13090995,0.016998768,-0.007134676,0.8356473,-0.05450064,31.197506
1.1261427,0.6726163,1.1048269,0.80075955,0.016004955,0.120484844,-0.021315813,0.12814325,-1.3318259,1.0635632,39.184006
1.420128,0.49942058,1.2732266,0.7873509,0.22546959,0.148804,-0.14690137,0.2879303,-0.65153515,1.9349636,11.439436
1.6232673,0.5768851,1.6683654,0.7823683,0.043126985,0.1217805,0.045098066,0.2054832,1.0457041,1.6873243,18.155325
1.3727137,0.6097772,1.3976508,0.7149395,0.013153061,0.15024602,0.024937153,0.10516226,1.89592,0.69993377,45.587475
1.3248037,0.73509324,1.2955639,0.7254233,0.026629137,0.15842922,-0.029239774,-0.00966996,-1.0980369,-0.061036464,22.657967
1.2920061,0.53507036,1.3022361,0.723318,0.011871337,0.15042289,0.010229945,0.18824762,0.86173487,1.251456,43.939896
1.0412647,0.92018807,1.0225046,0.86025834,0.034124017,0.097816266,-0.018760085,-0.05992973,-0.54976195,-0.6126765,33.789932
1.1330987,0.92154634,1.0979059,0.82362854,0.024414616,0.11081426,-0.035192847,-0.097917795,-1.4414663,-0.8836209,34.80567
1.0584612,0.83542776,1.0389684,0.846055,0.014201941,0.101022474,-0.019492745,0.01062721,-1.372541,0.10519649,41.873016
1.3859909,0.8548815,1.7794306,0.8835427,0.5732398,0.105148934,0.39343977,0.028661191,0.68634415,0.2725771,11.739186
1.0112722,0.8696159,1.1137508,0.87873894,0.2930569,0.108945675,0.10247862,0.009123027,0.34968847,0.083739236,17.258429
1.3490946,0.44675764,1.3500552,0.7107554,0.012421261,0.15413381,0.00096058846,0.26399776,0.07733422,1.712783,45.141693
1.7918805,0.7927315,1.83881,0.8596247,0.017429052,0.07515144,0.04692948,0.06689316,2.6926007,0.89011145,29.770554
1.0602736,0.82552576,1.1133492,0.8539484,0.20753129,0.11768689,0.053075552,0.028422654,0.25574723,0.2415108,8.91271
1.0138596,0.8686611,0.97496694,0.9067899,0.078568816,0.08797866,-0.038892686,0.038128793,-0.49501428,0.43338683,24.656418
1.5404766,0.9970825,1.5118996,0.7534946,0.09598207,0.15131673,-0.02857697,-0.24358785,-0.29773238,-1.609788,17.708912
1.7317387,0.9131446,1.8280897,0.84997094,0.018222544,0.081321314,0.09635103,-0.06317365,5.2874627,-0.77684003,31.356567
