chirp_mass_true,mass_ratio_true,chirp_mass_pred,mass_ratio_pred,sigma_chirp_mass_pred,sigma_mass_ratio_pred,chirp_mass_residual,mass_ratio_residual,chirp_mass_zscore,mass_ratio_zscore,snr
1.4730694,0.82480186,1.2994336,0.8207443,0.331768,0.13916342,-0.17363584,-0.004057586,-0.52336526,-0.029156988,11.697853
1.2460749,0.97719896,1.3733665,0.8016192,0.32855096,0.14819616,0.12729156,-0.17557979,0.38743323,-1.1847796,5.982171
1.30932,0.6822107,1.2187978,0.8237548,0.37974563,0.14306231,-0.09052217,0.1415441,-0.2383758,0.9893878,6.5730853
1.7120521,0.930171,1.693197,0.8643258,0.3668406,0.1184447,-0.018855095,-0.06584519,-0.051398605,-0.55591506,8.943719
1.0874344,0.71501136,1.2850616,0.8102546,0.32820192,0.14397334,0.19762719,0.095243216,0.6021512,0.6615337,8.100177
1.1707537,0.6717366,1.2836015,0.7719023,0.1791182,0.14786275,0.112847805,0.100165725,0.63001865,0.67742366,31.387953
1.2946441,0.96901596,1.3936563,0.81497157,0.32015347,0.14130999,0.09901214,-0.15404439,0.3092646,-1.0901167,12.941177
1.5126119,0.7736817,1.3064566,0.75979257,0.20362574,0.1560268,-0.2061553,-0.013889134,-1.0124226,-0.08901762,11.223055
1.2726053,0.8673259,1.5514817,0.82723904,0.34694752,0.13445574,0.27887642,-0.040086865,0.80380005,-0.29814172,6.029698
1.5311435,0.6533747,1.4081647,0.7365945,0.1627021,0.16001219,-0.12297881,0.083219826,-0.75585264,0.5200843,5.946483
2.1347141,0.99952734,1.4593339,0.78263164,0.2507123,0.14937083,-0.67538023,-0.2168957,-2.6938455,-1.4520619,6.855062
1.163158,0.7407152,1.342023,0.8492192,0.39442188,0.13116524,0.17886496,0.108504,0.4534864,0.82723135,5.0838504
1.5026926,0.8935648,1.1339005,0.8451499,0.37341288,0.13354006,-0.36879206,-0.048414946,-0.9876254,-0.36254996,7.7870135
1.3815901,0.9133078,1.3931868,0.74859154,0.2011158,0.16158979,0.01159668,-0.16471624,0.057661705,-1.0193481,8.670894
1.5157524,0.87317073,1.3136699,0.7779697,0.26481894,0.15474515,-0.20208251,-0.095201015,-0.7630969,-0.61521167,8.341254
1.0337157,0.9320334,1.5467367,0.8271918,0.2911921,0.12882534,0.513021,-0.10484159,1.7617956,-0.8138274,5.5655675
1.3265867,0.60329914,1.1958706,0.804744,0.3358153,0.14903964,-0.13071609,0.20144486,-0.38924992,1.3516194,6.2257357
1.2753514,0.5495148,1.2910471,0.83378506,0.33711275,0.13497703,0.015695691,0.2842703,0.046559174,2.1060643,10.625197
1.2748264,0.56727254,1.2854105,0.8315995,0.35413286,0.13706231,0.010584116,0.26432693,0.029887415,1.9285165,5.494578
1.2045678,0.5916581,1.1801524,0.8321147,0.40610498,0.14145385,-0.024415374,0.24045658,-0.060120843,1.6998942,5.709861
1.5282571,0.9871911,2.081489,0.93654525,0.22703022,0.079674855,0.55323195,-0.05064583,2.4368207,-0.63565636,8.265285
1.2837461,0.90254974,1.2992618,0.7232584,0.1620673,0.17086878,0.015515685,-0.17929137,0.095736064,-1.0492927,27.318962
1.7992915,0.93673456,1.3937783,0.8805417,0.44938013,0.12043077,-0.40551317,-0.056192875,-0.9023834,-0.466599,7.2887855
1.3868723,0.47701,1.3185446,0.7593168,0.22810082,0.16197838,-0.068327665,0.2823068,-0.2995503,1.7428671,6.2359633
1.870708,0.8540887,1.5787065,0.86098737,0.3617169,0.11848946,-0.2920015,0.0068986416,-0.8072653,0.058221564,7.0553226
1.7955457,0.7808975,1.201602,0.82646406,0.3459898,0.13884208,-0.5939437,0.04556656,-1.716651,0.32818985,11.091152
1.5902252,0.5493417,1.3410556,0.76674485,0.26856098,0.1628474,-0.24916959,0.21740317,-0.92779523,1.3350116,5.999811
1.6109048,0.6241737,1.3079257,0.7843615,0.2850521,0.15557301,-0.3029791,0.16018778,-1.0628903,1.0296631,6.5294104
2.12112,0.97785294,1.4145769,0.8441067,0.41070855,0.13156536,-0.7065431,-0.13374627,-1.7203028,-1.0165765,6.5604324
1.7057838,0.81734926,1.7685883,0.8091931,0.18978116,0.123219885,0.06280446,-0.00815618,0.33093095,-0.066192076,21.18829
1.7740308,0.7539657,1.8716508,0.8351738,0.065747075,0.08325352,0.09762001,0.08120811,1.484781,0.97543156,28.142067
1.0504957,0.70017457,1.5383494,0.830701,0.35456964,0.13547125,0.48785365,0.13052642,1.3759036,0.963499,5.395258
2.0224605,0.86775935,1.84678,0.9016458,0.3744795,0.10434479,-0.17568052,0.033886433,-0.46913254,0.32475442,10.59133
1.6673309,0.77285945,1.4271734,0.7873496,0.24453942,0.14577328,-0.24015749,0.014490128,-0.9820808,0.09940181,5.4687037
1.1107013,0.63689744,1.337259,0.85552436,0.37431556,0.12554361,0.22655773,0.21862692,0.60525864,1.741442,9.142814
0.9969777,0.9253899,1.464134,0.84197795,0.36224127,0.12950422,0.4671563,-0.08341193,1.2896274,-0.6440866,8.122218
1.7962601,0.7078143,1.5640283,0.8560313,0.3965411,0.1255909,-0.23223186,0.14821702,-0.5856439,1.1801573,7.23192
1.309358,0.73645025,1.4193937,0.8737552,0.40959668,0.11901726,0.11003566,0.13730496,0.26864392,1.1536559,6.867847
1.915369,0.9830946,1.6577609,0.9005151,0.52236253,0.11201031,-0.25760818,-0.08257949,-0.49315974,-0.7372491,10.704526
1.687625,0.6761527,1.1869683,0.8242061,0.34794512,0.1400263,-0.5006567,0.14805341,-1.4388957,1.0573257,7.287619
1.3776836,0.5116821,1.3085508,0.7820335,0.26609546,0.15330961,-0.069132805,0.2703514,-0.25980452,1.7634342,6.942666
0.9387196,0.896767,1.2048166,0.7918966,0.26200143,0.14748633,0.266097,-0.10487044,1.0156319,-0.71105194,9.651607
1.5154413,0.87713367,1.4404573,0.74476266,0.2014716,0.16363403,-0.074983954,-0.13237101,-0.37218127,-0.8089455,14.130377
1.6597017,0.73373926,1.3020852,0.8359544,0.3857515,0.13721186,-0.35761654,0.10221517,-0.9270646,0.74494416,5.0586166
0.9553676,0.9447514,1.2548246,0.8740437,0.41889057,0.123207204,0.299457,-0.07070768,0.71488124,-0.5738924,5.002223
1.7485014,0.91521776,1.0919913,0.8470908,0.39858183,0.13564493,-0.6565101,-0.06812698,-1.647115,-0.50224495,5.6247363
1.1397473,0.97749615,1.1716515,0.81229854,0.29131904,0.1416197,0.03190422,-0.16519761,0.10951643,-1.1664876,7.14395
1.3709694,0.71962285,1.0762546,0.8413209,0.39658725,0.1377946,-0.2947148,0.12169802,-0.7431273,0.88318425,8.042019
1.4699539,0.7493419,1.1956265,0.8128908,0.3236295,0.14470476,-0.2743274,0.06354892,-0.8476588,0.43916264,9.93682
1.1689165,0.62225085,1.1470212,0.8197222,0.35208532,0.14448583,-0.02189529,0.19747132,-0.062187452,1.3667176,16.812931
1.5483826,0.6159296,1.4334687,0.80858076,0.30813918,0.14183412,-0.11491394,0.19265115,-0.3729287,1.358285,12.991173
1.9289647,0.8602426,1.3079915,0.8522725,0.42391083,0.1328206,-0.6209732,-0.007970095,-1.4648676,-0.060006462,5.507121
1.0514917,0.98506594,1.2178581,0.81577444,0.3292402,0.14259046,0.16636634,-0.1692915,0.50530386,-1.1872568,6.013559
1.7214258,0.6719686,1.5969878,0.757656,0.16551836,0.14738886,-0.12443793,0.0856874,-0.7518074,0.5813696,16.453066
1.6949722,0.8563616,1.3419715,0.82887065,0.3691628,0.13920234,-0.35300064,-0.027490973,-0.95621943,-0.1974893,11.602704
1.8718405,0.7989923,1.4061602,0.7975194,0.3181292,0.1500768,-0.46568024,-0.0014728904,-1.4638085,-0.009814244,5.7170663
1.2546201,0.7106645,1.2056099,0.8148372,0.31492394,0.14080894,-0.049010158,0.10417271,-0.15562537,0.739816,7.0000224
1.9730533,0.99281085,1.4197173,0.86215377,0.40034175,0.12435862,-0.553336,-0.13065708,-1.3821592,-1.0506475,6.0976133
1.9616759,0.8858166,1.3806101,0.7408451,0.17867108,0.16281132,-0.5810658,-0.14497149,-3.2521536,-0.89042634,13.403693
1.3034437,0.9407761,1.1937386,0.79267126,0.2735138,0.14926161,-0.10970509,-0.14810485,-0.40109527,-0.9922501,15.938972
1.55196,0.5475348,1.2031845,0.8418788,0.40484795,0.13637865,-0.3487755,0.29434395,-0.8614975,2.1582847,5.1932282
1.7767779,0.9507892,1.3459074,0.8524643,0.37820616,0.12690789,-0.4308704,-0.098324895,-1.1392474,-0.7747737,6.596487
1.6856958,0.6747147,1.3810515,0.8021212,0.29992366,0.14366888,-0.30464423,0.12740654,-1.0157392,0.8868068,17.193983
1.3262976,0.6283801,1.5081484,0.83807,0.37734368,0.1342707,0.18185079,0.20968986,0.4819235,1.5616949,15.097036
0.8813358,0.9772582,1.4929192,0.88638103,0.4369692,0.1156725,0.6115834,-0.090877175,1.399603,-0.785642,16.023895
1.9835598,0.9317304,1.3800282,0.81164896,0.3099027,0.14060225,-0.6035316,-0.120081425,-1.9474874,-0.8540505,8.797899
1.0903658,0.77443224,1.1593151,0.81817174,0.34501645,0.14343718,0.06894934,0.043739498,0.19984363,0.30493838,9.56091
1.2240151,0.79589134,1.3104738,0.8168781,0.32796565,0.14165728,0.08645868,0.020986736,0.26362115,0.14815149,8.423358
1.8245957,0.8609277,1.4437532,0.82973206,0.3688923,0.13750274,-0.38084245,-0.03119564,-1.0323946,-0.22687286,6.2329106
0.9759026,0.84593827,1.1957893,0.83643353,0.403016,0.13991615,0.21988672,-0.0095047355,0.545603,-0.06793165,6.11184
1.224014,0.7422454,1.2918644,0.81536597,0.32640553,0.1412298,0.06785035,0.073120594,0.20787133,0.517742,6.009066
1.9201896,0.85782635,1.376234,0.86500573,0.4334628,0.12618199,-0.54395556,0.0071793795,-1.2549071,0.05689702,6.8378496
1.9588166,0.9235885,1.282063,0.8224237,0.33213952,0.13943295,-0.67675364,-0.10116482,-2.0375583,-0.7255446,5.1641045
1.4480278,0.8669555,1.3644716,0.78297186,0.24949001,0.14780283,-0.083556294,-0.08398366,-0.33490837,-0.5682142,11.447002
1.2533878,0.581282,1.2619176,0.847988,0.3858245,0.13142836,0.008529782,0.266706,0.022107933,2.029288,10.488945
1.8126576,0.88929117,1.4125967,0.8476989,0.38671213,0.12957747,-0.4000609,-0.04159224,-1.0345186,-0.3209836,7.4782343
1.8948241,0.9895505,1.3775675,0.80994636,0.31084138,0.14265326,-0.5172566,-0.17960411,-1.6640533,-1.2590257,6.135415
1.5426008,0.5776676,1.457101,0.8345873,0.39277813,0.13724965,-0.08549976,0.25691968,-0.21767955,1.8719151,5.3871355
0.9580575,0.99400556,1.313654,0.84340227,0.3990387,0.13484806,0.35559642,-0.1506033,0.89113265,-1.1168369,6.0533533
2.1168978,0.9779613,1.2610315,0.7936765,0.3035972,0.15284963,-0.8558663,-0.1842848,-2.819085,-1.2056608,7.0274396
1.408841,0.72852594,1.7031963,0.8574306,0.32703617,0.11969637,0.29435527,0.12890464,0.9000695,1.0769303,5.1498475
1.6481509,0.6484355,1.3796179,0.7971924,0.27865383,0.1455037,-0.268533,0.14875692,-0.96367955,1.0223583,5.712883
1.1676329,0.93818796,1.2866966,0.83376455,0.37808055,0.13825633,0.119063616,-0.104423404,0.314916,-0.7552884,5.1137257
1.6414917,0.8942953,1.4596504,0.79078,0.2650632,0.14507222,-0.18184125,-0.10351527,-0.6860298,-0.713543,5.5698657
1.3945668,0.81304383,1.2484504,0.81034654,0.327068,0.14476009,-0.14611638,-0.002697289,-0.44674617,-0.018632822,5.180453
2.115257,0.96332145,1.7302544,0.8602246,0.34972283,0.11862729,-0.3850026,-0.10309684,-1.1008793,-0.86908203,7.964881
1.3088245,0.9077035,1.4083629,0.79355025,0.27258286,0.14589278,0.099538326,-0.114153266,0.36516723,-0.78244627,7.836968
1.4765741,0.76433104,1.4485209,0.76023793,0.18962328,0.1511417,-0.028053164,-0.0040931106,-0.14794156,-0.02708128,6.984164
1.9235804,0.9142494,1.5799859,0.8283198,0.35126033,0.13665771,-0.34359455,-0.08592963,-0.97817636,-0.6287946,6.883003
1.234394,0.49479416,1.3410339,0.7520702,0.235082,0.16674937,0.10663998,0.25727603,0.45362887,1.5428905,6.336996
1.3536665,0.7344732,1.6058304,0.88322115,0.41781402,0.11236952,0.2521639,0.14874792,0.6035314,1.323739,5.7533436
1.8020102,0.70722103,1.2162912,0.85259056,0.39600682,0.12979023,-0.585719,0.14536953,-1.4790629,1.1200345,8.221177
1.6162701,0.8953202,1.179448,0.80213857,0.32772207,0.15053281,-0.43682206,-0.09318161,-1.332904,-0.61901194,6.552369
1.3572631,0.41740635,1.2950263,0.81529236,0.32023078,0.14103615,-0.062236786,0.397886,-0.1943498,2.8211632,7.3054442
1.2713656,0.7274357,1.2376757,0.8201623,0.32604754,0.13994366,-0.033689976,0.09272659,-0.103328414,0.66259944,10.935068
1.6055263,0.90299237,1.5939071,0.8030478,0.28361598,0.14297624,-0.01161921,-0.09994459,-0.04096811,-0.6990294,7.1216817
1.3196424,0.45182353,1.4246455,0.8794501,0.47939757,0.12160906,0.10500312,0.42762655,0.2190314,3.5164037,5.7330966
1.2198658,0.7765033,1.1127834,0.82031965,0.3381134,0.14242165,-0.10708237,0.043816328,-0.3167055,0.30765218,5.4509187
1.5330466,0.6303465,1.4268274,0.8753652,0.44891053,0.12246701,-0.10621917,0.24501872,-0.23661546,2.0006917,5.428359
1.4554073,0.51213175,1.177935,0.8372477,0.3653911,0.13616645,-0.27747226,0.32511598,-0.7593843,2.3876364,5.676778
1.6557324,0.9443368,1.2419864,0.7983649,0.27477774,0.14472096,-0.413746,-0.1459719,-1.5057479,-1.0086437,10.869676
1.6766535,0.8492036,1.8687006,0.9306743,0.30213118,0.08361014,0.19204712,0.08147073,0.6356415,0.974412,7.094748
1.2671665,0.72318447,1.4384464,0.8949487,0.49973497,0.11670863,0.1712799,0.17176425,0.3427415,1.4717357,5.116755
1.296082,0.5335005,1.2612996,0.7960571,0.29525244,0.14932919,-0.03478241,0.2625566,-0.11780566,1.7582405,6.0807085
1.7360592,0.895256,1.3816875,0.8379084,0.3825251,0.1352309,-0.35437167,-0.057347596,-0.92640114,-0.4240717,6.2657156
1.1414725,0.9555824,1.2040821,0.8644768,0.45317635,0.12949234,0.06260967,-0.09110558,0.13815741,-0.7035596,5.7529364
1.1511798,0.88424563,1.3579471,0.7749399,0.2438637,0.15361562,0.20676732,-0.10930574,0.84788066,-0.7115535,6.067908
1.7849572,0.7485406,1.7308265,0.8055197,0.16995405,0.12252229,-0.054130673,0.05697912,-0.31850183,0.46505105,17.86939
1.4219264,0.55957556,1.2528311,0.78933,0.27634296,0.14965084,-0.16909528,0.22975445,-0.61190367,1.53527,6.094508
1.427643,0.7558424,1.4205544,0.7552893,0.20734365,0.15853463,-0.007088542,-0.0005530715,-0.034187406,-0.0034886478,7.3171988
1.4852036,0.6877866,1.4544481,0.86468506,0.4364748,0.12489666,-0.03075552,0.17689848,-0.07046345,1.4163587,5.8025155
1.1431867,0.87590426,1.2665132,0.79821694,0.3008428,0.14842717,0.12332654,-0.07768732,0.40993682,-0.52340364,7.4195414
1.6407695,0.8500349,1.5105886,0.7589691,0.18917452,0.15239465,-0.13018084,-0.091065764,-0.6881521,-0.59756535,10.648261
1.6596289,0.6532247,1.2938824,0.7806802,0.24439614,0.1498479,-0.3657465,0.12745547,-1.4965315,0.8505657,13.178066
1.6331283,0.6371254,1.4017185,0.74497604,0.19468674,0.1609777,-0.23140979,0.10785067,-1.1886263,0.6699727,5.0177956
1.2301468,0.5800248,1.592355,0.82717454,0.26624408,0.12766042,0.36220825,0.24714977,1.3604368,1.9359937,5.655986
1.6781884,0.9889183,1.65289,0.863681,0.32233512,0.11591459,-0.025298476,-0.12523729,-0.07848501,-1.0804273,9.978607
1.4429495,0.47026786,1.4714267,0.81525457,0.332331,0.14149478,0.028477192,0.3449867,0.08568924,2.4381585,5.9046054
1.2457396,0.90327966,1.229582,0.7860793,0.28829268,0.15382579,-0.016157627,-0.117200375,-0.056045916,-0.7619033,9.095593
1.5012275,0.7922875,1.4380127,0.8210582,0.35936227,0.1413007,-0.06321478,0.028770685,-0.17590822,0.20361319,12.711111
1.7115597,0.704501,1.3751065,0.8091854,0.3027099,0.14140381,-0.3364532,0.10468441,-1.1114707,0.7403224,5.7217336
1.7679217,0.7784956,1.7398391,0.8727365,0.38948607,0.116029724,-0.02808261,0.094240904,-0.072101705,0.8122135,6.2217803
1.5693405,0.5409056,1.4183364,0.8058884,0.29910764,0.14165749,-0.15100408,0.26498282,-0.5048486,1.8705882,7.6871815
1.3288271,0.8975138,1.4756002,0.849138,0.34778413,0.12647484,0.1467731,-0.048375785,0.42202356,-0.38249335,10.970807
1.2678934,0.956872,1.6101828,0.7468081,0.13343771,0.14672793,0.34228933,-0.21006387,2.565162,-1.4316556,11.541026
1.8293073,0.80027175,1.6524566,0.8849386,0.463219,0.11591682,-0.17685068,0.08466685,-0.38178632,0.7304104,16.749546
1.3813593,0.67215705,1.4492449,0.8252107,0.34708443,0.13795042,0.06788552,0.15305364,0.1955879,1.109483,5.1088705
1.5305998,0.91543543,1.431997,0.8649384,0.4401718,0.12486504,-0.09860289,-0.050497055,-0.22401,-0.40441307,6.6435313
1.1715099,0.7993648,1.459282,0.8240279,0.38740736,0.14297527,0.28777218,0.02466309,0.74281543,0.172499,9.815055
2.0088613,0.95051754,1.2981383,0.800477,0.280135,0.14459822,-0.71072304,-0.1500405,-2.5370734,-1.0376374,6.828273
1.072184,0.67447317,1.4523456,0.90067136,0.52482104,0.11644726,0.38016164,0.2261982,0.72436434,1.9424948,6.131424
1.372375,0.6625967,1.4842358,0.77091587,0.21323036,0.14953767,0.11186075,0.10831916,0.5246005,0.7243604,7.429797
1.5364993,0.6908879,1.1904628,0.82896614,0.39358443,0.14219193,-0.34603643,0.13807821,-0.8791924,0.9710693,5.506033
1.4095209,0.53562516,1.544436,0.69380534,0.07091582,0.15652056,0.13491511,0.15818018,1.9024686,1.0106032,35.72391
1.3696492,0.93474877,1.2988942,0.8181821,0.3406082,0.14308423,-0.070755005,-0.11656666,-0.20773135,-0.81467164,6.182794
1.5398238,0.52452594,1.3604461,0.813148,0.32373595,0.1410241,-0.17937768,0.28862208,-0.5540864,2.0466154,17.125517
1.0592043,0.86863345,1.4669263,0.8035667,0.29615852,0.14302045,0.407722,-0.065066755,1.3767018,-0.4549472,5.9182615
1.6158063,0.6463584,1.6060604,0.83208454,0.31289807,0.13152361,-0.0097459555,0.18572617,-0.031147381,1.4121127,14.987585
1.0549103,0.74984956,1.3709185,0.8447668,0.37572768,0.13165583,0.3160082,0.09491724,0.8410565,0.72094977,5.3040824
1.3942975,0.9720112,1.4315081,0.73379976,0.1434305,0.15653145,0.037210584,-0.23821145,0.25943285,-1.5218121,21.654972
1.1054509,0.701329,1.2383236,0.81947356,0.34785235,0.14371389,0.1328727,0.11814457,0.38198018,0.8220818,5.179565
1.6299484,0.78202605,1.7211062,0.7676226,0.043466777,0.099205315,0.091157794,-0.014403462,2.0971832,-0.14518842,40.03691
