grad_norm/model._orig_mod.s4_layers.2.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.0.kernel.A_imag,grad_norm/model._orig_mod.s4_layers.0.kernel.log_A_real,grad_norm/model._orig_mod.norms.3.weight,grad_norm/model._orig_mod.s4_layers.3.D,ssm/A_real_mean/model._orig_mod.s4_layers.0.kernel.log_A_real,val/gaussnll,grad_norm/model._orig_mod.encoder.weight,grad_norm/model._orig_mod.s4_layers.0.output_linear.0.bias,val/mse/out_0,grad_norm/model._orig_mod.s4_layers.0.D,train/within_1pct/out_0,lr-AdamW/pg1,ssm/dt_mean/model._orig_mod.s4_layers.0.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.2.output_linear.0.bias,grad_norm/model._orig_mod.s4_layers.2.output_linear.0.weight,train/within_5pct/out_0,grad_norm/model._orig_mod.decoder.bias,val/sigma_0,train/gaussnll,grad_norm/model._orig_mod.s4_layers.1.D,grad_norm/model._orig_mod.s4_layers.0.kernel.C,val/within_50pct/out_0,ssm/dt_mean/model._orig_mod.s4_layers.3.kernel.log_dt,ssm/A_real_mean/model._orig_mod.s4_layers.1.kernel.log_A_real,train/within_10pct/out_0,trainer/global_step,ssm/dt_mean/model._orig_mod.s4_layers.2.kernel.log_dt,train/within_50pct/out_0,grad_norm/model._orig_mod.s4_layers.1.kernel.log_dt,ssm/A_real_max/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.norms.1.weight,grad_norm/model._orig_mod.s4_layers.2.kernel.A_imag,ssm/dt_mean/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.3.kernel.A_imag,grad_norm/model._orig_mod.norms.0.weight,grad_norm/model._orig_mod.s4_layers.3.output_linear.0.bias,ssm/dt_max/model._orig_mod.s4_layers.3.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.1.kernel.log_A_real,train/spread_penalty,val/within_10pct/out_0,train/sigma_0,grad_norm/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.3.output_linear.0.weight,grad_norm/model._orig_mod.s4_layers.2.D,ssm/A_real_mean/model._orig_mod.s4_layers.3.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.1.output_linear.0.bias,ssm/dt_max/model._orig_mod.s4_layers.2.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.1.output_linear.0.weight,train/mse/out_0,grad_norm/model._orig_mod.norms.1.bias,ssm/dt_max/model._orig_mod.s4_layers.1.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.3.kernel.log_dt,ssm/A_real_max/model._orig_mod.s4_layers.0.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.2.kernel.C,ssm/dt_max/model._orig_mod.s4_layers.0.kernel.log_dt,val/within_5pct/out_0,grad_norm/model._orig_mod.norms.0.bias,ssm/A_real_mean/model._orig_mod.s4_layers.2.kernel.log_A_real,val/within_1pct/out_0,grad_norm/model._orig_mod.s4_layers.1.kernel.C,val/loss,grad_norm/model._orig_mod.norms.2.bias,ssm/A_real_max/model._orig_mod.s4_layers.2.kernel.log_A_real,grad_norm/model._orig_mod.s4_layers.1.kernel.A_imag,grad_norm/model._orig_mod.s4_layers.2.kernel.log_A_real,train/loss,ssm/A_real_max/model._orig_mod.s4_layers.1.kernel.log_A_real,lr-AdamW/pg2,grad_norm/model._orig_mod.s4_layers.3.kernel.C,val/spread_penalty,grad_norm/model._orig_mod.encoder.bias,epoch,grad_norm/model._orig_mod.decoder.weight,grad_norm/model._orig_mod.norms.2.weight,grad_norm/model._orig_mod.norms.3.bias,grad_norm/model._orig_mod.s4_layers.0.kernel.log_dt,grad_norm/model._orig_mod.s4_layers.0.output_linear.0.weight
,,,,,,-0.334511935710907,,,0.08494456112384796,,,,,,,,,0.2732686698436737,,,,0.8525999784469604,,,,4999,,,,,,,,,,,,,,0.2401999980211258,,,,,,,,,,,,,,,,0.11420000344514847,,,0.021800000220537186,,-0.11372541636228561,,,,,,,,,0.7359550595283508,,3.0,,,,,
0.0025902697816491127,0.009098284877836704,0.004173761699348688,0.05390792340040207,0.009705605916678905,-0.49997276067733765,,0.0009935495909303427,0.018466705456376076,,0.003044962417334318,0.021649999544024467,,0.06848622113466263,0.018059203401207924,0.3234172463417053,0.11332499980926514,0.28312036395072937,,-0.3489307165145874,0.004276156425476074,0.007513083051890135,,0.072666235268116,-0.4999482035636902,0.2303999960422516,4999,0.07615867257118225,0.881850004196167,0.001486688619479537,-0.5131754279136658,0.01931845396757126,0.027512259781360626,0.06375878304243088,0.023002495989203453,0.01682177186012268,0.036329057067632675,0.9738732576370239,0.004494713619351387,0.735121488571167,,0.29320958256721497,0.008947963826358318,0.4814557731151581,0.008465932682156563,-0.49997562170028687,0.011753161437809467,0.9925738573074341,0.2516540586948395,0.08537055552005768,0.035615917295217514,0.9717180728912354,0.002197393449023366,-0.5122202634811401,0.022076042369008064,0.9754638671875,,0.022689932957291603,-0.4999455511569977,,0.00914505124092102,,0.06754180788993835,-0.5190109610557556,0.011025364510715008,0.009579197503626347,-0.12839418649673462,-0.5142796039581299,,0.020048508420586586,,0.03855544701218605,3.0,6.557038307189941,0.024565329775214195,0.13074874877929688,0.0015936262207105756,0.23717240989208221
,,,,,,,,,,,,0.00020300000000000003,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020300000000000003,,,,,,,,,
,,,,,,-0.33608609437942505,,,0.08394786715507507,,,,,,,,,0.27171939611434937,,,,0.8952000141143799,,,,6249,,,,,,,,,,,,,,0.2337999939918518,,,,,,,,,,,,,,,,0.12039999663829803,,,0.023600000888109207,,-0.1153002679347992,,,,,,,,,0.7359528541564941,,4.0,,,,,
0.0020821397192776203,0.00463530421257019,0.0024688292760401964,0.05449022352695465,0.007777764927595854,-0.4999866783618927,,0.0006009738426655531,0.010179046541452408,,0.0017595207318663597,0.022949999198317528,,0.06845587491989136,0.011481686495244503,0.1904386579990387,0.11620000004768372,0.27614569664001465,,-0.3499988317489624,0.002668892964720726,0.004351137671619654,,0.07270503044128418,-0.49992987513542175,0.23135000467300415,6249,0.07617202401161194,0.8834750056266785,0.0009315444040112197,-0.5235438942909241,0.012565487995743752,0.01952061429619789,0.06375960260629654,0.018603699281811714,0.01040007546544075,0.027075206860899925,0.9757261872291565,0.003122845431789756,0.7353453040122986,,0.29161369800567627,0.007127790246158838,0.31461772322654724,0.006005429197102785,-0.49995747208595276,0.007268893998116255,0.9907313585281372,0.14412721991539001,0.08461125195026398,0.025156093761324883,0.9728218913078308,0.0016406771028414369,-0.523553192615509,0.015429530292749405,0.9756742119789124,,0.014839841052889824,-0.4999087452888489,,0.0060297348536551,,0.05245388671755791,-0.5360110402107239,0.006074100267142057,0.007240600418299437,-0.12939545512199402,-0.5240020751953125,,0.015272842720150948,,0.022279366850852966,4.0,6.395242214202881,0.017387740314006805,0.11270520091056824,0.0010153292678296566,0.12909244000911713
,,,,,,,,,,,,0.0002525,,,,,,,,,,,,,,6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002525,,,,,,,,,
,,,,,,-0.34046420454978943,,,0.08343679457902908,,,,,,,,,0.2746826708316803,,,,0.8794000148773193,,,,7499,,,,,,,,,,,,,,0.23639999330043793,,,,,,,,,,,,,,,,0.11500000208616257,,,0.026200000196695328,,-0.11967778205871582,,,,,,,,,0.735954761505127,,5.0,,,,,
0.0015703995013609529,0.0028738395776599646,0.0015466039767488837,0.05384598299860954,0.0064004468731582165,-0.5000036358833313,,0.00038273955578915775,0.005489850416779518,,0.0010192157933488488,0.023250000551342964,,0.06835347414016724,0.007194828242063522,0.11054384708404541,0.11572500318288803,0.28248390555381775,,-0.35019683837890625,0.0017820640932768583,0.00257753930054605,,0.07265713065862656,-0.4998636245727539,0.23205000162124634,7499,0.07620310038328171,0.8823500275611877,0.0005775350728072226,-0.5346877574920654,0.008843895979225636,0.01258311327546835,0.06380833685398102,0.014137227088212967,0.006784520111978054,0.019128955900669098,0.9743856191635132,0.0018517576390877366,0.7353605628013611,,0.29131603240966797,0.0050904895178973675,0.1977616250514984,0.004651468712836504,-0.49994269013404846,0.004398133605718613,0.9902848601341248,0.07923579216003418,0.0845152735710144,0.01789538376033306,0.972383975982666,0.0011955099180340767,-0.5384888648986816,0.011132934130728245,0.9756416082382202,,0.009620174765586853,-0.4998612403869629,,0.0036079459823668003,,0.04087182506918907,-0.5543104410171509,0.004035565070807934,0.00453537330031395,-0.12958873808383942,-0.5345625281333923,,0.010152149014174938,,0.012920446693897247,5.0,6.482179164886475,0.01381701696664095,0.09410976618528366,0.0006561169284395874,0.06832276284694672
,,,,,,,,,,,,0.000302,,,,,,,,,,,,,,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000302,,,,,,,,,
,,,,,,-0.34838587045669556,,,0.08372226357460022,,,,,,,,,0.2849823832511902,,,,0.8705999851226807,,,,8749,,,,,,,,,,,,,,0.2378000020980835,,,,,,,,,,,,,,,,0.1143999993801117,,,0.025200000032782555,,-0.1275993436574936,,,,,,,,,0.7359550595283508,,6.0,,,,,
0.0010567506542429328,0.001692855847068131,0.000839635671582073,0.058212775737047195,0.003667260054498911,-0.5000052452087402,,0.00025963387452065945,0.003060747869312763,,0.0005824822001159191,0.022974999621510506,,0.06827861815690994,0.004242687486112118,0.062978595495224,0.11569999903440475,0.2858315706253052,,-0.35073715448379517,0.0011336879106238484,0.0014317900640890002,,0.07266341894865036,-0.4997797906398773,0.23262499272823334,8749,0.0761774554848671,0.8828750252723694,0.0005132507067173719,-0.5496215224266052,0.0066870735026896,0.010425623506307602,0.06384126842021942,0.008260230533778667,0.004604775924235582,0.012797010131180286,0.9790874123573303,0.0009799078106880188,0.7353352308273315,,0.29084160923957825,0.003830383298918605,0.12049739807844162,0.0034632012248039246,-0.49988773465156555,0.0026929909363389015,0.9878113269805908,0.04344835504889488,0.08416374027729034,0.012468579225242138,0.9704431891441345,0.0008150164503604174,-0.5617420077323914,0.009364229626953602,0.9805936813354492,,0.006384857930243015,-0.4997982382774353,,0.002096087671816349,,0.029733600094914436,-0.5735865831375122,0.0021757695358246565,0.003757176920771599,-0.1301369071006775,-0.547489583492279,,0.007106509525328875,,0.007746176328510046,6.0,6.473372459411621,0.011172343976795673,0.0712205320596695,0.0003834086819551885,0.03750104457139969
,,,,,,,,,,,,0.0003515,,,,,,,,,,,,,,8750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003515,,,,,,,,,
,,,,,,-0.3404117226600647,,,0.08450911939144135,,,,,,,,,0.27821338176727295,,,,0.859000027179718,,,,9999,,,,,,,,,,,,,,0.24060000479221344,,,,,,,,,,,,,,,,0.11420000344514847,,,0.023399999365210533,,-0.11962530761957169,,,,,,,,,0.7359552979469299,,7.0,,,,,
0.0007654170622117817,0.0009005370084196329,0.0004597738152369857,0.06098473072052002,0.003932341933250427,-0.4999249577522278,,0.00016710329509805888,0.0016964166425168514,,0.00031942097120918334,0.02305000089108944,,0.06818673014640808,0.0026833792217075825,0.03770904615521431,0.11437500268220901,0.27672886848449707,,-0.35098814964294434,0.0006792826461605728,0.0007638602983206511,,0.07272341102361679,-0.4997100234031677,0.2319750040769577,9999,0.07617562264204025,0.8821499943733215,0.00045401128591038287,-0.5636566281318665,0.005833641160279512,0.005995696410536766,0.06386402249336243,0.004482647869735956,0.00334139633923769,0.007425295189023018,0.9814386963844299,0.0005730336415581405,0.7353134751319885,,0.2907646596431732,0.00265574106015265,0.0646151676774025,0.0028653235640376806,-0.4998466372489929,0.0015818898100405931,0.9894288182258606,0.024592960253357887,0.08404962718486786,0.008574211969971657,0.9702029228210449,0.00047741818707436323,-0.5855377316474915,0.005829653702676296,0.9922624230384827,,0.004122739192098379,-0.49972838163375854,,0.001225626445375383,,0.02011054940521717,-0.5955814719200134,0.0012146616354584694,0.0022056393790990114,-0.13039395213127136,-0.5600484609603882,,0.0044435253366827965,,0.004541402217000723,7.0,6.228993892669678,0.010416668839752674,0.04663325846195221,0.00019589586008805782,0.020511051639914513
,,,,,,,,,,,,0.00040100000000000004,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040100000000000004,,,,,,,,,
,,,,,,-0.33922314643859863,,,0.08466482162475586,,,,,,,,,0.27740591764450073,,,,0.8561999797821045,,,,11249,,,,,,,,,,,,,,0.24040000140666962,,,,,,,,,,,,,,,,0.11420000344514847,,,0.02280000038444996,,-0.11843650788068771,,,,,,,,,0.7359552979469299,,8.0,,,,,
0.0005688526434823871,0.0007040780037641525,0.00033130947849713266,0.06248036399483681,0.002478303387761116,-0.49982017278671265,,0.0001234633382409811,0.0011596831027418375,,0.00023966662411112338,0.023749999701976776,,0.06807747483253479,0.0019047221867367625,0.02656524069607258,0.11569999903440475,0.2585972547531128,,-0.3516349494457245,0.00045319777564145625,0.0005830945447087288,,0.07267900556325912,-0.4996304214000702,0.23199999332427979,11249,0.07613791525363922,0.8833249807357788,0.00044845137745141983,-0.5714702606201172,0.005764600820839405,0.006127058994024992,0.06388291716575623,0.00376680213958025,0.0030528283677995205,0.005159398075193167,0.9836516380310059,0.0004807054647244513,0.7354423403739929,,0.2899121344089508,0.001962121110409498,0.03733159974217415,0.0020933346822857857,-0.4998140037059784,0.0011226566275581717,0.9903787970542908,0.01713247038424015,0.08363199234008789,0.006444423459470272,0.9716952443122864,0.00036016496596857905,-0.6157865524291992,0.005454834550619125,1.0017184019088745,,0.003032361390069127,-0.49965381622314453,,0.0009520678431726992,,0.014683130197227001,-0.6119891405105591,0.0010091172298416495,0.0023429635912179947,-0.13100259006023407,-0.5687830448150635,,0.003271223744377494,,0.0031723463907837868,8.0,5.80019474029541,0.010328256525099277,0.030659237876534462,0.00014484752318821847,0.013861061073839664
,,,,,,,,,,,,0.0004505,,,,,,,,,,,,,,11250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004505,,,,,,,,,
,,,,,,-0.3317396342754364,,,0.08381909877061844,,,,,,,,,0.26700618863105774,,,,0.8682000041007996,,,,12499,,,,,,,,,,,,,,0.23800000548362732,,,,,,,,,,,,,,,,0.11299999803304672,,,0.02459999918937683,,-0.11095301806926727,,,,,,,,,0.7359552979469299,,9.0,,,,,
0.0006505458732135594,0.00047621995327062905,0.00023670568771194667,0.0728938952088356,0.0022203465923666954,-0.49972695112228394,,0.00010406672663521022,0.0007598469965159893,,0.0001673529332038015,0.02202500030398369,,0.06794007867574692,0.0015633050352334976,0.019087379798293114,0.11497499793767929,0.2729886472225189,,-0.3511948585510254,0.0004400658654049039,0.00041358431917615235,,0.0726003423333168,-0.4995248019695282,0.23222500085830688,12499,0.07612355798482895,0.882224977016449,0.0004474753513932228,-0.5731927156448364,0.005709304939955473,0.004768916871398687,0.06384246051311493,0.0017608547350391746,0.0028187944553792477,0.0039297170005738735,0.9834073185920715,0.0003714001504704356,0.7353296279907227,,0.2903440296649933,0.0011925846338272095,0.02283184416592121,0.0020924080163240433,-0.4997606575489044,0.0008055427460931242,0.9928380846977234,0.012378521263599396,0.08390391618013382,0.005381322465837002,0.9708022475242615,0.00025693775387480855,-0.6372095346450806,0.0047648390755057335,1.0163549184799194,,0.002419918542727828,-0.49958536028862,,0.0006684327963739634,,0.011337359435856342,-0.614467203617096,0.0006696608033962548,0.0018087354255840182,-0.13059638440608978,-0.5896952152252197,,0.0019897562451660633,,0.0023273974657058716,9.0,6.006622314453125,0.009632233530282974,0.022817794233560562,0.00012631008576136082,0.008918802253901958
,,,,,,,,,,,,0.0005,,,,,,,,,,,,,,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,,,,,,,,,
,,,,,,-0.3442174792289734,,,0.0857897400856018,,,,,,,,,0.287243127822876,,,,0.8453999757766724,,,,13749,,,,,,,,,,,,,,0.23980000615119934,,,,,,,,,,,,,,,,0.11800000071525574,,,0.01940000057220459,,-0.12343104183673859,,,,,,,,,0.7359545826911926,,10.0,,,,,
0.0009838821133598685,0.0005590360960923135,0.00027245725505053997,0.0776384025812149,0.0022980517242103815,-0.49943315982818604,,0.00035487249260768294,0.0006646566325798631,,0.00022848660591989756,0.02342499978840351,,0.06783448159694672,0.0014979999978095293,0.016875607892870903,0.11540000140666962,0.2749687135219574,,-0.35137656331062317,0.0007035425514914095,0.0005454940255731344,,0.07252062112092972,-0.49931800365448,0.23360000550746918,13749,0.07613762468099594,0.8824750185012817,0.0014327747048810124,-0.6016994118690491,0.006784530822187662,0.004888102877885103,0.06380968540906906,0.001566736726090312,0.003795362776145339,0.0037956153973937035,0.9795032143592834,0.0007231096387840807,0.7353157997131348,,0.29024457931518555,0.0009893578244373202,0.017278287559747696,0.002466903766617179,-0.49968841671943665,0.0007430354598909616,1.0254220962524414,0.012136075645685196,0.08378835022449493,0.005462733097374439,0.9785436391830444,0.0016302032163366675,-0.6739099621772766,0.005389465019106865,1.0115623474121094,,0.0024229809641838074,-0.4994541108608246,,0.0012227208353579044,,0.010754570364952087,-0.6288648247718811,0.0008592930971644819,0.0019012211123481393,-0.13078171014785767,-0.6233897805213928,,0.0017552797216922045,,0.0022957290057092905,10.0,5.939281463623047,0.010197662748396397,0.020688937976956367,0.000550959084648639,0.008069433271884918
,,,,,,,,,,,,0.0004877665762479737,,,,,,,,,,,,,,13750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004877665762479737,,,,,,,,,
,,,,,,-0.3453386723995209,,,0.08271979540586472,,,,,,,,,0.27770182490348816,,,,0.8754000067710876,,,,14999,,,,,,,,,,,,,,0.24060000479221344,,,,,,,,,,,,,,,,0.1143999993801117,,,0.02800000086426735,,-0.12456504255533218,,,,,,,,,0.7359122037887573,,11.0,,,,,
