dec_true,phi_true,dec_pred,phi_pred,dec_residual,phi_residual,cos_theta_true,cos_theta_pred,ring_distance,angular_error_deg,snr
-0.26400936,-1.8520377,0.23422909,-0.7559592,0.49823844,1.0960784,0.4466964306372372,0.7550478489461963,0.30835141830895907,68.36849,41.174816
-1.1025234,1.834749,-0.5330936,1.6525024,0.5694299,-0.18224657,0.08601786298882175,-0.2910362621084017,0.37705412509722347,33.303795,36.71959
-0.77722436,-2.9755707,-0.74312586,1.9585098,0.034098506,4.9340806,-0.1021324888619195,-0.26074738755087523,0.15861489868895573,53.848892,25.907644
0.88769406,-0.22113848,0.71026963,-1.4753826,-0.17742443,-1.2542441,0.1492605444115087,0.16908512507985263,0.019824580668343916,49.102535,27.297493
-0.29360032,-2.0575094,-0.004508218,-1.1442045,0.2890921,0.9133049,0.2896961178371473,0.7936819257080108,0.5039858078708634,54.106503,12.264023
0.46702558,-3.0827832,0.6479328,3.0417542,0.18090725,6.1245375,-0.7971174576551796,-0.8722953736153825,0.07517791596020285,12.90543,23.46577
-0.983985,1.8757498,-0.32668903,1.7331282,0.65729594,-0.14262164,-0.026213338625301397,-0.47668424769814344,0.45047090907284204,38.156826,36.510815
1.3156205,2.2075565,-0.19492272,-0.6644094,-1.5105432,-2.871966,-0.6602753632986049,0.9606675534493654,1.6209429167479703,115.220764,43.23
-0.3089568,2.6611936,0.029405449,2.142117,0.33836225,-0.5190766,-0.6917087982227876,-0.8547211113680737,0.16301231314528608,35.12802,41.52654
0.77842844,1.84287,0.5682361,2.40132,-0.21019232,0.55845,-0.8345575994273355,-0.9940432802998806,0.1594856808725451,27.523888,27.072277
-0.9050113,-1.2291763,-0.6196068,-0.7681897,0.2854045,0.46098655,0.8265482875825088,0.986418861959347,0.15987057437683827,24.898241,31.97739
0.035240673,2.0525672,-0.60759926,1.4014959,-0.6428399,-0.6510713,-0.8283441597864307,-0.09006647792709899,0.7382776818593317,50.76159,14.716961
1.0162513,-1.365422,0.84796417,-2.1228542,-0.16828716,-0.7574322,-0.029721053523782626,-0.2732320911326678,0.24351103760888515,27.045918,8.570672
-0.5816986,3.1179664,-0.4463319,1.7473732,0.13536671,-1.3705932,-0.3398299381803599,-0.4038330213155401,0.06400308313518022,67.22858,14.550671
-0.23149785,-2.7932687,0.72643256,3.0874817,0.95793045,5.8807507,-0.34703824590953936,-0.8458808363506931,0.49884259044115375,58.863033,42.426823
0.8982653,-1.3112068,0.68218946,-1.8680344,-0.21607584,-0.55682755,0.08586095138256766,-0.036289219537670725,0.12215017092023839,25.351215,20.703724
0.32649088,1.6271021,-0.003010919,2.096274,-0.3295018,0.46917176,-0.7075518980662074,-0.8262521193695073,0.11870022130329982,32.450485,21.226881
-0.32084146,3.1234605,0.20790878,2.2393665,0.52875024,-0.884094,-0.5246644007081473,-0.941346658588536,0.4166822578803886,58.426903,14.017802
0.034849424,2.630985,0.30418697,2.348167,0.26933753,-0.28281808,-0.8925709836993665,-0.9790320037935416,0.08646102009417511,22.170206,49.31178
-0.43065706,-2.5230203,-0.24805497,-2.464604,0.1826021,0.058416367,-0.031693790577318026,-0.07667306244360361,0.044979271866285586,10.926254,37.962204
-0.21312094,-0.9225049,-0.12800145,-1.0103374,0.085119486,-0.08783245,0.9385537663985879,0.8901151477708851,0.04843861862770282,6.9544606,16.442608
-0.1520569,-2.8948665,0.705662,2.7731175,0.85771894,5.667984,-0.46339715971532325,-0.9427978319655299,0.47940067225020666,58.921124,21.585215
0.62134963,-2.6947489,0.58698124,-2.7964003,-0.034368396,-0.10165143,-0.582214719464984,-0.6427162665307904,0.06050154706580635,5.1807346,29.159538
1.4924562,-1.4805349,0.6028704,-1.7579933,-0.8895858,-0.27745843,-0.40897218120634804,0.08146790730452569,0.49044008851087373,51.15112,8.762998
1.0388339,2.100506,0.74604625,2.707655,-0.2927876,0.6071489,-0.8155675257624058,-0.9453550207188535,0.1297874949564477,27.017242,31.823902
-0.24467021,2.9408448,0.16483481,2.328918,0.409505,-0.6119268,-0.6570874558660833,-0.9432933930133309,0.2862059371472476,41.956608,24.430235
0.08909756,2.4593523,-0.6096934,1.4986799,-0.69879097,-0.9606724,-0.9259546695371697,-0.14904678779635017,0.7769078817408195,65.35977,23.17533
-0.7927484,2.4798138,-0.4637233,1.6614441,0.3290251,-0.81836975,-0.2972275274336802,-0.34429416699763804,0.047066639563957846,41.615818,27.332397
-0.4400221,0.64391494,-0.4859964,1.5623716,-0.045974284,0.9184567,0.3977199467044379,-0.2701183165972565,0.6678382633016944,46.796764,19.069483
0.092386484,2.3574016,0.07824907,2.0073106,-0.014137417,-0.35009098,-0.9217069851178472,-0.8289928209254747,0.09271416419237255,20.001266,35.67511
-0.3273252,-0.5716374,-0.43126336,-0.85769045,-0.10393816,-0.28605306,0.9846696641632313,0.9851642923209987,0.0004946281577673517,16.331892,25.424154
-0.60874474,0.026284456,-0.95393115,0.2825637,-0.3451864,0.25627923,0.8204162089962731,0.6709243354118799,0.1494918735843932,22.254166,37.164673
-0.15514803,2.274011,0.063843064,2.0353405,0.2189911,-0.23867035,-0.7905401766708771,-0.8339851297593368,0.04344495308845975,18.52812,35.212246
-0.41174927,-1.7081903,-0.10217308,-1.1448333,0.30957618,0.563357,0.598688810131323,0.8339993877940435,0.23531057766272045,35.749016,40.040234
0.6277024,0.63782334,-0.73544246,0.30221906,-1.3631449,-0.33560428,-0.0838804307179597,0.6776169507722285,0.7614973814901882,80.05637,39.618786
-1.0069793,-2.8863497,-0.54748225,1.4946376,0.4594971,4.380987,0.10261814273332526,-0.18746049175848345,0.2900786344918087,73.05201,12.544318
-0.7835421,2.951125,-0.64746004,1.9116932,0.13608205,-1.0394317,-0.23434043134770643,-0.3250135658272253,0.09067313447951886,44.60023,34.8065
-1.3147488,0.7155392,-0.8880629,0.7997739,0.42668587,0.084234655,0.48441749558741964,0.4109005739180809,0.07351692166933876,24.525614,19.926165
0.3163608,-3.0652397,0.76897204,2.921964,0.45261124,5.9872036,-0.7613645506329081,-0.8931115805486378,0.13174702991572973,29.586588,31.136395
-0.7455355,-2.5354257,-0.3801806,-0.87799233,0.3653549,1.6574333,0.12284393314107867,0.9780052136901602,0.8551612805490816,78.88972,10.667282
-0.8418497,-2.8834672,-0.88726383,1.0107824,-0.04541415,3.8942494,-0.01173878532272532,0.2925140127532302,0.3042527980759555,74.25917,30.402916
-0.265146,-1.2923583,-0.09950042,-1.0906761,0.16564557,0.20168221,0.8181764381623378,0.8536237427731903,0.03544730461085255,14.794462,29.317661
0.1787004,1.5387123,-0.8822626,1.200322,-1.060963,-0.33839023,-0.6039766539563924,0.1860862094378941,0.7900628633942866,63.091187,13.106606
0.31738526,-0.5595603,-0.11917059,-1.0274589,-0.43655586,-0.4678986,0.695910874253503,0.881879012825399,0.1859681385718961,36.406757,34.72223
-1.2053537,-2.1989183,-0.95626336,0.15017943,0.24909037,2.3490977,0.4422009410816443,0.72318583621903,0.28098489513738567,51.798405,45.118317
-0.92356026,-1.3281394,-0.60620195,-0.8303305,0.31735831,0.49780893,0.7904451573590574,0.9824709127902658,0.19202575543120837,27.136871,25.232147
0.6857772,-0.8994572,0.3191376,-1.4277946,-0.36663958,-0.52833736,0.3798445246973845,0.47047742401399084,0.09063289931660634,33.556828,45.767998
0.9684339,-0.43562388,0.46732235,-1.853126,-0.50111157,-1.4175022,0.11175942089249613,0.09516176101382445,0.016597659878671678,63.355812,20.381449
0.87669736,-0.49235606,0.35467228,-1.3224828,-0.5220251,-0.83012676,0.20696971361421213,0.5042066053415457,0.2972368917273336,47.80005,18.588974
0.47621527,-0.1985662,-0.3143695,-1.2738925,-0.7905848,-1.0753263,0.49268949875166346,0.8385773451362173,0.34588784638455383,74.92482,44.623184
0.96581733,3.0361202,0.91886824,-3.104741,-0.04694909,-6.1408615,-0.8034570178502072,-0.773603741407628,0.02985327644257918,5.4922633,17.132774
1.1473688,1.2429836,0.9028238,2.799893,-0.24454498,1.5569093,-0.5412854427282641,-0.8805569829221369,0.33927154019387284,44.004948,30.075142
-0.9387071,-2.867733,-0.042494778,2.091885,0.89621234,4.959618,0.06280832846092554,-0.8059861659823113,0.8687944944432369,79.70415,26.66291
-0.4249513,-2.4064763,0.07683707,-1.9237021,0.5017884,0.48277414,0.05735000601964657,0.24309490893950425,0.18574490291985768,39.38438,23.028318
-0.73801833,0.6721475,-0.9493194,0.6366223,-0.21130109,-0.035525203,0.4559531836054216,0.5066417580670155,0.050688574461593916,12.180682,47.81343
-0.16331227,-3.1342154,0.7891327,2.4767349,0.952445,5.6109505,-0.607467691670851,-0.9514245420548111,0.34395685038396007,64.62991,36.8126
-0.39238513,-3.1386378,-0.2997732,1.9495162,0.09261194,5.088154,-0.4656450013752342,-0.6016096613051332,0.13596465992989898,64.09419,10.816172
0.068984136,3.0000603,-0.5363599,1.6171421,-0.60534406,-1.3829182,-0.7962071465851208,-0.26872243064498025,0.5274847159401406,82.82263,10.652269
-0.93337023,1.7089341,-0.7894919,1.1221321,0.14387834,-0.586802,-0.014860429527754793,0.1866431447391097,0.2015035742668645,23.138206,45.438087
-0.3209279,2.8908732,0.19822457,2.0013866,0.51915246,-0.88948655,-0.6248838712443874,-0.8679762745713049,0.2430924033269175,58.410442,35.452652
-0.59334594,1.0588934,-1.0233994,0.6449964,-0.4300534,-0.41389704,0.13859901369700367,0.50741966135298,0.36882064765597633,29.248669,45.85776
-0.24533315,-3.010523,-0.9180542,1.7464311,-0.6727211,4.756954,-0.48717623869006044,-0.04063360534732885,0.4465426333427316,77.338135,49.314358
0.85747963,-1.4312925,0.53096306,-1.8278283,-0.32651657,-0.39653575,0.07528838393072457,0.07709512464807666,0.0018067407173520955,25.39379,32.601196
-0.11947401,-2.8705025,0.43408343,-2.6846685,0.55355746,0.18583393,-0.46332334430934896,-0.5373429992312175,0.07401965492186857,33.3685,23.481989
0.4566403,-1.9114608,0.6895336,-1.7734942,0.23289329,0.13796651,0.05762547190681033,0.018696945503221762,0.03892852640358857,14.889667,15.431917
0.9331924,-0.115636826,0.7318912,-1.1972703,-0.20130116,-1.0816334,0.08079041589561164,0.26577383239220076,0.18498341649658911,41.83596,37.891857
-0.042974707,1.7666996,-0.4046667,1.6832037,-0.36169198,-0.083495855,-0.6579685671181124,-0.3968220526381887,0.26114651447992365,21.23542,16.384829
0.32628638,0.37872934,-0.7398427,0.3222403,-1.0661291,-0.05648905,0.27113982850463714,0.6666853739384448,0.3955455454338077,61.157715,46.75905
0.7490032,-1.6354048,0.6186823,-1.7953856,-0.13032085,-0.15998077,0.059522140424226766,0.047593224532895384,0.011928915891331382,10.294684,30.619438
0.5680263,0.92595124,-0.61683214,1.4394011,-1.1848584,0.5134499,-0.267232563790337,-0.10814730997380018,0.15908525381653682,73.2759,8.110541
-0.27744097,-0.40687752,-0.41649175,-0.68177855,-0.13905078,-0.27490103,0.9503617849406698,0.9981806007490981,0.04781881580842828,16.799314,46.461132
-1.4232818,1.2799194,-0.73693657,1.2965152,0.6863452,0.01659584,0.404815475565907,0.05294647421880949,0.35186900134709753,39.326035,36.46842
0.8551509,-2.1601975,0.79824203,-2.1469998,-0.056908846,0.01319766,-0.2976406940929337,-0.2687362583025905,0.028904435790343186,3.3006108,42.059383
0.9749372,-2.692138,0.93509096,-2.6972992,-0.03984624,-0.0051612854,-0.5959149254643465,-0.6003619824372066,0.004447056972860075,2.28944,26.70553
-0.6254164,1.067107,-0.64196736,1.4715841,-0.016550958,0.40447712,0.14742249552245568,-0.11150514890079277,0.25892764442324845,18.653837,35.45716
-0.06691131,-0.8027117,-0.021817936,-0.883601,0.045093372,-0.080889285,0.9098721375019778,0.8787721864353757,0.031099951066602127,5.3018603,48.070248
1.0005879,-0.5162647,0.5313704,-1.9346937,-0.46921754,-1.418429,0.08801327155638994,0.00032121246225180755,0.08769205909413813,60.186325,26.60431
-0.74436307,2.2468088,-0.4127377,1.7376428,0.33162537,-0.509166,-0.3269921321501048,-0.42190258422946236,0.09491045207935755,30.677858,28.933296
-0.056603853,1.0976727,-0.62988424,1.5190897,-0.5732804,0.421417,-0.14968505257306397,-0.14763552667962587,0.0020495258934380978,39.687454,11.472191
-0.3975947,1.6627691,-0.77703255,1.2590402,-0.37943786,-0.40372884,-0.38957348299314454,0.09784980159390866,0.4874232845870532,28.833925,36.581825
-0.6069572,-3.0957232,0.35799032,2.5441914,0.9649475,5.6399145,-0.28819008449741035,-0.9906810062211733,0.7024909217237629,65.43636,40.16971
0.6368153,-1.0526783,0.34156802,-1.4367175,-0.2952473,-0.38403916,0.39088229583066614,0.450896695551263,0.060014399720596856,25.637484,37.75374
-0.064362966,-1.6622465,0.06680478,-1.2360175,0.13116774,0.426229,0.5162007328375879,0.7189750085231434,0.2027742756855555,25.534542,19.677612
1.0104699,-0.06218171,0.71714526,-2.121058,-0.29332465,-2.0588763,-0.0012308966517873277,-0.21971054220054675,0.21847964554875943,68.352234,9.459017
1.3990135,2.8559291,0.80294675,-2.503305,-0.5960668,-5.359234,-0.5923803306377937,-0.48857817651207114,0.10380215412572258,38.70514,9.06197
-0.07135401,3.059079,0.58763254,2.4933836,0.65898657,-0.5656953,-0.7039960643030749,-0.9935847415438239,0.289588677240749,48.60158,32.326714
0.5208819,2.2056787,0.048510745,2.0884988,-0.47237116,-0.11717987,-0.9723857101482309,-0.8463525692115765,0.1260331409366544,27.803728,20.491526
0.46232837,-0.7356956,0.18556263,-1.3437438,-0.27676576,-0.6080482,0.5893619818900184,0.5993199860971421,0.009958004207123672,36.459274,34.838398
0.42715898,1.700062,-0.33834073,1.8290046,-0.7654997,0.12894261,-0.7710898214149213,-0.520160329361385,0.2509294920535363,44.446144,29.671616
-0.104147255,-2.8839285,0.35532346,-3.0453913,0.45947072,-0.16146278,-0.48075852272028463,-0.7584907987563518,0.2777322760360672,27.851784,24.900349
-0.30978918,-2.2884605,-0.034690317,-2.001162,0.27509886,0.28729844,0.10142412072540097,0.2287496955753867,0.12732557484998575,22.573807,24.51601
-1.3928413,-2.9084284,-0.6277083,1.5195112,0.765133,4.4279394,0.3540771710691577,-0.14935029696320434,0.503427468032362,57.46531,8.381781
-0.8080567,-0.92291784,-0.73401934,-0.19221368,0.07403737,0.7307042,0.9262737923011777,0.8923397429968727,0.03393404930430499,29.968874,13.801306
0.45640323,0.77747965,-0.90600336,0.4528515,-1.3624066,-0.32462814,-0.10578151243820955,0.5970906456235117,0.7028721580617212,79.74893,30.594833
0.2735984,-2.400459,0.8702483,-2.4412737,0.5966499,-0.04081464,-0.25790864935875746,-0.4632223133507747,0.20531366399201723,34.238194,49.255028
-0.15939881,-1.6677765,0.09788014,-1.1325717,0.25727895,0.53520477,0.5502421651954577,0.7476582326990302,0.19741606750357255,33.933743,16.690554
0.7822434,-1.0533864,0.5367533,-1.6482925,-0.24549007,-0.5949061,0.2620661106685933,0.19359057466144103,0.06847553600715228,30.083857,25.648558
-1.1849453,3.1143296,-0.894754,1.0924197,0.29019135,-2.0219097,0.15746552129082336,0.2503991738196305,0.09293365252880714,51.680904,12.2379875
-0.61700547,0.09697485,-0.9491456,0.40470666,-0.33214015,0.3077318,0.785964234253131,0.6179488440756087,0.16801539017752232,22.626432,27.997433
0.07153005,1.8858597,-0.30741614,1.7370477,-0.3789462,-0.14881206,-0.7726126634211017,-0.49126062089068245,0.28135204253041923,23.28526,31.20755
-1.0230341,-2.9422104,-0.68906593,1.8831874,0.33396816,4.825398,0.09352625358396072,-0.28002270687881303,0.37354896046277375,53.976315,31.224695
-0.6103796,-2.0714946,-0.39664406,-1.3105036,0.21373552,0.760991,0.3871629063372364,0.8355157274030995,0.44835282106586316,39.75761,32.215183
-1.0646787,-2.6361094,-0.9920051,0.005854178,0.07267356,2.6419635,0.235978161562441,0.7623193934264825,0.5263412318640415,60.03908,42.80709
-0.28279114,-1.821103,0.046763565,-1.2799181,0.3295547,0.5411849,0.47751581659293674,0.7074630624130887,0.2299472458201519,35.99079,24.990295
0.083291,-1.5790423,0.23428325,-1.3245082,0.15099224,0.25453413,0.5077453362055413,0.5806317045722027,0.0728863683666614,16.785639,12.203088
0.15597327,1.816623,-0.1946869,1.96654,-0.35066018,0.149917,-0.7687424747158875,-0.6753878786371654,0.0933545960787221,21.832476,40.518124
-0.50018597,-0.24841046,-0.81798273,-0.36061952,-0.31779677,-0.11220905,0.9306721703152752,0.9128794044090007,0.017792765906274433,18.88798,46.539013
-0.43272042,2.121568,-0.45799646,1.591178,-0.025276035,-0.5303899,-0.5663088875036593,-0.30640078839558627,0.259908099108073,27.400887,26.86046
-1.3911408,-1.8113695,-0.7193421,1.3499305,0.6717987,3.1613002,0.5175089169011502,0.010359669011528183,0.507149247889622,59.07648,9.636832
1.0771294,0.25260043,0.43006712,2.8554723,-0.64706224,2.602872,-0.15022611703379285,-0.9394249520120308,0.789198834978238,90.146324,29.347347
-0.90869987,2.614927,-0.88315064,0.9883802,0.025549233,-1.6265469,-0.17901544289563276,0.30357507842943576,0.4825905213250685,54.004406,16.241753
1.0400608,1.3413918,0.8634569,2.1466873,-0.17660385,0.80529547,-0.5881742379449051,-0.8961767882116956,0.30800255026679046,27.940374,39.7462
-0.5287422,0.58075213,-0.9804354,0.43446618,-0.45169318,-0.14628595,0.47095084556467626,0.6022209191270562,0.13127007356237996,26.546015,46.64165
-1.2598287,1.3006804,-0.7476725,1.3659519,0.5121562,0.0652715,0.3299804044413186,0.01800339309023613,0.31197701135108247,29.400196,16.144978
1.1426631,1.3703988,0.7871259,2.7433064,-0.35553724,1.3729076,-0.5848012677186651,-0.9286427178522558,0.3438414501335907,45.411366,16.42059
0.18067895,0.30397606,-0.67709404,1.3805255,-0.857773,1.0765494,0.40726216800980275,-0.03392962279879086,0.4411917908085936,75.456375,9.921047
-0.6123864,0.7462723,-0.90982217,0.8744983,-0.29743576,0.12822598,0.3737428744353366,0.37493630972263503,0.0011934352872984277,17.830389,34.514294
0.14124678,2.2824376,-0.42309654,1.639902,-0.56434333,-0.64253557,-0.9291124541854217,-0.35907489013014837,0.5700375640552733,48.324245,14.478998
0.33916816,-1.6650789,0.41884488,-1.5492481,0.07967672,0.11583078,0.3054344340403623,0.3328116778643271,0.02737724382396478,7.6694345,45.4488
-0.51901966,-1.1857429,-0.33975598,-0.8723434,0.17926368,0.31339943,0.8996054036833865,0.9740032741706877,0.07439787048730118,19.248323,36.642677
-1.2683381,2.8994048,-0.4207237,1.6476215,0.8476144,-1.2517833,0.1970107089321087,-0.36525238805072124,0.56226309698283,61.630554,9.751163
0.85875,1.6367738,0.59959334,2.3404696,-0.25915664,0.7036958,-0.7378769212159277,-0.9863259599606735,0.24844903874474578,33.020817,42.183567
1.0723317,1.2212784,0.8715009,2.4531603,-0.20083076,1.2318819,-0.5374450025022659,-0.9228160583514953,0.38537105584922937,39.24197,31.241049
0.3610291,2.3276308,0.35341126,2.3931026,-0.007617831,0.06547189,-0.985051123137854,-0.9900531919649289,0.005002068827074879,3.5413263,31.789042
-0.0064331735,-1.8732055,0.33178374,-1.3794394,0.3382169,0.4937662,0.32428383206780254,0.4894994103616215,0.16521557829381894,33.858246,11.749855
1.11131,-0.78724265,0.65816253,-1.8236862,-0.45314747,-1.0364436,-0.019334525082763676,0.0059519345063892,0.025286459589152877,43.372406,41.97362
0.3634265,-1.4034508,0.37817618,-1.4377074,0.014749676,-0.034256577,0.45544087902451036,0.42635458918141333,0.029086289843097024,2.014991,35.30594
1.2472782,-1.5764233,0.8420166,-2.1021414,-0.40526164,-0.5257181,-0.2599199453715743,-0.25879350511034716,0.0011264402612271573,27.075111,36.02071
-0.9050538,-2.5971165,-0.5173411,2.2843292,0.38771272,4.881446,0.1702711379685553,-0.5325397745756923,0.7028109125442477,61.361595,30.420284
0.9436519,2.3050268,0.70104617,2.862872,-0.24260575,0.5578451,-0.8857149072347053,-0.9228917554990659,0.03717684826436063,25.480623,24.594812
-0.36260092,0.03982997,-0.9454555,0.6757163,-0.58285457,0.6358863,0.791574458659912,0.48658620316444967,0.3049882554954624,43.287655,36.245617
-0.24534753,0.9489033,-0.72192305,1.3264192,-0.47657552,0.3775159,0.06785585241753012,0.02609934111261758,0.041756511304912536,33.143547,27.999205
0.92676705,-1.3404771,0.6190491,-1.7485301,-0.30771798,-0.40805304,0.05228745355599962,0.0775902136964719,0.02530276014047228,24.093885,13.515664
-0.6503599,1.6810706,-0.5765162,1.4992384,0.07384372,-0.1818322,-0.22119761969418095,-0.17130982968672526,0.04988779000745569,9.503736,45.018536
-0.58451575,1.3784764,-0.7726812,0.79109687,-0.18816543,-0.5873795,-0.0893344709749675,0.38818234819001063,0.4775168191649781,28.083569,25.202929
-0.37940645,2.6535022,-0.29229626,1.8243192,0.08711019,-0.829183,-0.6417663896410701,-0.5480126985823874,0.0937536910586827,44.963993,39.653397
0.056326963,-0.26211905,-0.437821,-0.73133475,-0.49414796,-0.4692157,0.7878877728687641,0.9978635114052175,0.20997573853645335,38.496548,20.995207
-0.2992419,-1.2417451,-0.118496485,-1.0292727,0.18074542,0.21247244,0.8503992008492265,0.8810808807792769,0.030681679930050443,15.767421,23.730146
0.29840776,0.43310046,-0.6938662,1.4744278,-0.9922739,1.0413274,0.24639094618760815,-0.0789692094102099,0.32536015559781806,79.44876,33.719536
0.7362038,1.0093229,0.28606525,2.5837843,-0.45013854,1.5744615,-0.3807033463414111,-0.9763861007102967,0.5956827543688856,79.22968,25.23944
0.9092422,0.15280628,0.489592,-1.5707092,-0.41965023,-1.7235155,0.00869941654871198,0.27297970697415086,0.2642802904254389,73.2271,40.32829
-0.6586773,-2.8404918,-0.35989112,1.8133172,0.29878616,4.653809,-0.11469885181793771,-0.49774646812429424,0.38304761630635653,80.08297,8.766143
0.788258,0.98138356,-0.35122424,0.12286406,-1.1394823,-0.8585195,-0.37700172943461396,0.7419567078566396,1.1189584372912535,79.12263,9.576751
-1.1779548,0.43018603,-0.86815125,1.0884051,0.30980355,0.6582191,0.5770547806531381,0.24138923454062322,0.33566554611251487,25.748505,36.81549
0.23405202,-0.82034874,0.055809017,-1.0668533,-0.178243,-0.24650455,0.748733243630987,0.7936228250013708,0.04488958137038379,17.292833,32.196293
-0.8504832,1.4756734,-0.2791755,1.7832241,0.57130766,0.30755067,0.02464157271500156,-0.5347351961729832,0.5593767688879847,35.762928,34.832413
-1.2585152,-1.8883663,-0.8090752,1.1426822,0.44944006,3.0310485,0.5311097285061104,0.18340879697325185,0.3477009315328585,61.45141,12.619544
-1.0708545,-1.0471036,-0.905875,0.12747179,0.16497952,1.1745754,0.7987896473133871,0.7428664114789392,0.055923235834447915,36.40925,15.305264
